GCF_003469635.1_ASM346963v1_genomic	SGB516	Parabacteroides_merdae
GCF_002318215.1_ASM231821v1_genomic	SGB513	Neisseria_gonorrhoeae
GCF_000629545.1_Pseu_aeru_BWH052_V1_genomic	SGB359	Pseudomonas_aeruginosa
GCF_000545685.1_Stap_aure_M0948_V1_genomic	SGB185	Staphylococcus_aureus
SAMEA3893628	SGB603	Enterococcus_faecium
SAMEA3893629	SGB603	Enterococcus_faecium
SAMEA3893627	SGB603	Enterococcus_faecium
SAMEA3893624	SGB603	Enterococcus_faecium
SAMEA3893622	SGB603	Enterococcus_faecium
SAMEA3893623	SGB603	Enterococcus_faecium
SAMEA3893620	SGB603	Enterococcus_faecium
SAMEA3893621	SGB603	Enterococcus_faecium
GCF_900201855.1_R258_genomic	SGB513	Neisseria_gonorrhoeae
GCF_001184445.1_ASM118444v1_genomic	SGB511	Haemophilus_influenzae
SAMN10744144	SGB603	Enterococcus_faecium
SAMN10744145	SGB603	Enterococcus_faecium
SAMEA3956099	SGB598	Streptococcus_pyogenes
SAMN10744143	SGB603	Enterococcus_faecium
SAMN10744140	SGB603	Enterococcus_faecium
SAMN10744141	SGB603	Enterococcus_faecium
SAMEA3956097	SGB598	Streptococcus_pyogenes
SAMN09734201	SGB284	Streptococcus_salivarius
GCF_002201305.1_ASM220130v1_genomic	SGB359	Pseudomonas_aeruginosa
GCA_002807065	SGB486	Klebsiella_pneumoniae
GCA_002853565	SGB486	Klebsiella_pneumoniae
GCF_001036065.1_ASM103606v1_genomic	SGB359	Pseudomonas_aeruginosa
GCF_003252775.1_ASM325277v1_genomic	SGB440	Haemophilus_parainfluenzae
Mitchell_12_29_17_C04_S603-bin_1	SGB266	Lactobacillus_crispatus
SAMN07980961	SGB413	Prevotella_intermedia
GCF_005890355.1_ASM589035v1_genomic	SGB405	Streptococcus_pseudopneumoniae
SAMN02471847	SGB567	Parvimonas
GCF_900205035.1_99547_genomic	SGB513	Neisseria_gonorrhoeae
SAMN02436720	SGB194	Alloscardovia_omnicolens
GCF_000561805.1_Stap_aure_F68118_V1_genomic	SGB185	Staphylococcus_aureus
SAMN02400183	SGB401	Listeria_monocytogenes
SAMN02400188	SGB401	Listeria_monocytogenes
SAMEA1407026	SGB598	Streptococcus_pyogenes
GCF_003475445.1_ASM347544v1_genomic	SGB022	Bacteroides_plebeius
GCF_002988885.1_ASM298888v1_genomic	SGB511	Haemophilus_influenzae
GCF_002991295.1_ASM299129v1_genomic	SGB511	Haemophilus_influenzae
GCF_000448125.1_ASM44812v1_genomic	SGB513	Neisseria_gonorrhoeae
GCF_900077935.1_11983_7_30_genomic	SGB238	Enterobacter_cloacae
GCF_001910265.1_ASM191026v1_genomic	SGB359	Pseudomonas_aeruginosa
GCF_007897045.1_ASM789704v1_genomic	SGB511	Haemophilus_influenzae
GCF_000528155.1_Stap_aure_M0666_V1_genomic	SGB185	Staphylococcus_aureus
SAMN08569881	SGB598	Streptococcus_pyogenes
GCF_000537115.1_Stap_aure_SJUD6104_V1_genomic	SGB185	Staphylococcus_aureus
SAMN10742278	SGB344	Bacillus_subtilis
GCF_000455405.1_B3-208_genomic	SGB359	Pseudomonas_aeruginosa
SAMN09631728	SGB348	Streptococcus_mitis
SAMN10742270	SGB344	Bacillus_subtilis
GCF_004802445.1_ASM480244v1_genomic	SGB511	Haemophilus_influenzae
GCF_001444815.1_ASM144481v1_genomic	SGB359	Pseudomonas_aeruginosa
SAMD00061080	SGB009	Bifidobacterium_adolescentis
GCF_001100505.1_6714_4_2_genomic	SGB513	Neisseria_gonorrhoeae
SAMN11431855	SGB491	Streptococcus_gallolyticus
SAMN02713668	SGB401	Listeria_monocytogenes
GCF_000563915.1_Stap_aure_M74952_V1_genomic	SGB185	Staphylococcus_aureus
GCF_001087685.1_6714_3_15_genomic	SGB513	Neisseria_gonorrhoeae
GCF_000949245.1	SGB491	Streptococcus_gallolyticus
GCF_000328125.2_ASM32812v2_genomic	SGB513	Neisseria_gonorrhoeae
GCF_001036145.1_ASM103614v1_genomic	SGB359	Pseudomonas_aeruginosa
SAMEA72820168	SGB401	Listeria_monocytogenes
SAMEA3662940	SGB603	Enterococcus_faecium
SAMEA4520970	SGB598	Streptococcus_pyogenes
SAMEA4520971	SGB598	Streptococcus_pyogenes
SAMEA4520972	SGB598	Streptococcus_pyogenes
GCF_000593585.1_Stap_aure_F46600_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000790065.1_AZPAE14860_genomic	SGB359	Pseudomonas_aeruginosa
0795_578_1_1_LKV3_S448-bin_1	SGB492	noRef
GCF_000572465.1_Stap_aure_WMCA6086_V1_genomic	SGB185	Staphylococcus_aureus
SAMEA104210768	SGB401	Listeria_monocytogenes
SAMEA104458420	SGB402	Lactobacillus_rhamnosus
GCF_900076525.1_12045_5_27_genomic	SGB238	Enterobacter_cloacae
GCA_000694195	SGB486	Klebsiella_pneumoniae
GCF_000629065.1_Pseu_aeru_BWH033_V1_genomic	SGB359	Pseudomonas_aeruginosa
SAMEA1407029	SGB598	Streptococcus_pyogenes
SAMEA1407028	SGB598	Streptococcus_pyogenes
GCF_002159215.1_ASM215921v1_genomic	SGB016	Alistipes_finegoldii
SAMEA1407023	SGB598	Streptococcus_pyogenes
SAMEA1407022	SGB598	Streptococcus_pyogenes
SAMEA1407021	SGB598	Streptococcus_pyogenes
SAMEA1407020	SGB598	Streptococcus_pyogenes
SAMEA1407027	SGB598	Streptococcus_pyogenes
GCA_002885135.1_ASM288513v1_genomic	SGB239	Akkermansia_muciniphila
SAMEA1407025	SGB598	Streptococcus_pyogenes
SAMEA1407024	SGB598	Streptococcus_pyogenes
GCF_001298195.1_ASM129819v1_genomic	SGB511	Haemophilus_influenzae
GCF_005890255.1_ASM589025v1_genomic	SGB405	Streptococcus_pseudopneumoniae
SAMN02369512	SGB402	Lactobacillus_rhamnosus
SAMN08102330	SGB242	Bifidobacterium_longum
GCF_900203065.1_R937_genomic	SGB513	Neisseria_gonorrhoeae
GCF_900076775.1_12045_5_48_genomic	SGB238	Enterobacter_cloacae
GCF_000541115.1_Stap_aure_COAS6060_V1_genomic	SGB185	Staphylococcus_aureus
SAMN07326148	SGB125	Clostridium_perfringens
SAMN07326149	SGB125	Clostridium_perfringens
SAMN07326146	SGB125	Clostridium_perfringens
SAMN07326147	SGB125	Clostridium_perfringens
GCF_001540665.1_12045_8_12_genomic	SGB597	Serratia_ureilytica
SAMN07326143	SGB125	Clostridium_perfringens
GCF_000542295.1_Stap_aure_WAMC6043_V1_genomic	SGB185	Staphylococcus_aureus
GCF_001539665.1_12082_3_51_genomic	SGB597	Serratia_ureilytica
GCF_003414385.1_ASM341438v1_genomic	SGB511	Haemophilus_influenzae
SAMN08130366	SGB053	Streptococcus_thermophilus
GCF_001023775.1_ASM102377v1_genomic	SGB359	Pseudomonas_aeruginosa
G6_bin_1	SGB486	Klebsiella_pneumoniae
GCF_000607565.1_Stap_aure_DAR3576_V1_genomic	SGB185	Staphylococcus_aureus
GCF_900201705.1_R210_genomic	SGB513	Neisseria_gonorrhoeae
GCF_000537335.1_Stap_aure_WAMC6003_V1_genomic	SGB185	Staphylococcus_aureus
SAMN03339574	SGB513	Neisseria_gonorrhoeae
SAMN07326144	SGB125	Clostridium_perfringens
SAMN02808322	SGB414	Chlamydia_trachomatis
SAMN02808323	SGB414	Chlamydia_trachomatis
SAMN02808320	SGB414	Chlamydia_trachomatis
SAMN02808321	SGB414	Chlamydia_trachomatis
SAMN02808326	SGB414	Chlamydia_trachomatis
SAMN02808325	SGB414	Chlamydia_trachomatis
GCF_000574165.1_Stap_aure_M1262_V1_genomic	SGB185	Staphylococcus_aureus
GCA_003471085.1_ASM347108v1_genomic	SGB076	Prevotella_copri
SAMN02471474	SGB603	Enterococcus_faecium
GCF_004126455.1_ASM412645v1_genomic	SGB566	Enterobacter_cloacae
SAMN02470781	SGB414	Chlamydia_trachomatis
SAMN02470780	SGB414	Chlamydia_trachomatis
GCF_000549805.1_Stap_aure_M1476_V1_genomic	SGB185	Staphylococcus_aureus
SAMN02643343	SGB344	Bacillus_subtilis
SAMN02643342	SGB344	Bacillus_subtilis
MG_2009001379_bin_2	SGB425	Lactobacillus_oris
MG_2009001379_bin_3	SGB404	Bifidobacterium_breve
SAMN02471781	SGB344	Bacillus_subtilis
n10_bin_1	SGB521	Lactobacillus_iners
GCF_000574105.1_Stap_aure_M1267_V1_genomic	SGB185	Staphylococcus_aureus
GCF_003492315.1_ASM349231v1_genomic	SGB513	Neisseria_gonorrhoeae
SAMN04599901	SGB401	Listeria_monocytogenes
SAMN04599900	SGB401	Listeria_monocytogenes
SAMN04599903	SGB401	Listeria_monocytogenes
SAMN04599902	SGB401	Listeria_monocytogenes
SAMN04599905	SGB401	Listeria_monocytogenes
GCF_000789645.1_AZPAE15036_genomic	SGB359	Pseudomonas_aeruginosa
SAMN04599907	SGB401	Listeria_monocytogenes
SAMN04599906	SGB401	Listeria_monocytogenes
SAMN04599909	SGB401	Listeria_monocytogenes
SAMN04599908	SGB401	Listeria_monocytogenes
GCF_900075295.1_11983_7_78_genomic	SGB238	Enterobacter_cloacae
GCF_000572585.1_Stap_aure_MISS6131_V1_genomic	SGB185	Staphylococcus_aureus
GCF_900201545.1_R109_genomic	SGB513	Neisseria_gonorrhoeae
GCF_000556805.1_Stap_aure_M0508_V1_genomic	SGB185	Staphylococcus_aureus
GCF_003942365.1_ASM394236v1_genomic	SGB490	Streptococcus_sanguinis
SAMN07125936	SGB344	Bacillus_subtilis
GCF_001180925.1_P26_Wales_1_VIM_2_11_10_genomic	SGB359	Pseudomonas_aeruginosa
SAMN07125938	SGB344	Bacillus_subtilis
GCF_001539585.1_12082_2_69_genomic	SGB597	Serratia_ureilytica
GCF_000482025.1_Pseu_aeru_62_V1_genomic	SGB359	Pseudomonas_aeruginosa
0809_588_1_1_MRSIHK8_S782-bin_1	SGB222	Anaerococcus_hydrogenalis
GCF_000528735.1_Stap_aure_M0709_V1_genomic	SGB185	Staphylococcus_aureus
C0040A1	SGB464	Peptoniphilus_lacrimalis
CM_C04_S795-bin_1	SGB266	Lactobacillus_crispatus
GCF_000604605.1_Stap_aure_F12917_V1_genomic	SGB185	Staphylococcus_aureus
SAMN09781070	SGB567	Parvimonas
GCF_008572315.1_ASM857231v1_genomic	SGB396	Bacteroides_cellulosilyticus
GCF_003415355.1_ASM341535v1_genomic	SGB511	Haemophilus_influenzae
GCA_003446165.1_ASM344616v1_genomic	SGB013	Acinetobacter_johnsonii
GCF_001180625.1_P11_London_17_VIM_2_10_09_genomic	SGB359	Pseudomonas_aeruginosa
GCF_900407365.1_PTHi-10167_genomic	SGB511	Haemophilus_influenzae
GCF_000386405.2_ASM38640v2_genomic	SGB513	Neisseria_gonorrhoeae
JKR_P1_80_H10_S752_001-bin_1	SGB237	Peptostreptococcus_anaerobius
SAMEA1523426	SGB598	Streptococcus_pyogenes
SAMEA1523427	SGB598	Streptococcus_pyogenes
SAMEA1523424	SGB598	Streptococcus_pyogenes
SAMEA1523425	SGB598	Streptococcus_pyogenes
SAMEA1523422	SGB598	Streptococcus_pyogenes
SAMEA1523423	SGB598	Streptococcus_pyogenes
SAMEA1523420	SGB598	Streptococcus_pyogenes
SAMEA1523421	SGB598	Streptococcus_pyogenes
SAMEA1523428	SGB598	Streptococcus_pyogenes
GCF_002983755.1_ASM298375v1_genomic	SGB511	Haemophilus_influenzae
GCF_001374035.1_280_15_311Bb_contigs_500_genomic	SGB359	Pseudomonas_aeruginosa
GCF_002221655.1_ASM222165v1_genomic	SGB057	Lactobacillus_reuteri
GCF_008572155.1_ASM857215v1_genomic	SGB180	Bacteroides_dorei
GCF_001538925.1_12082_3_9_genomic	SGB597	Serratia_ureilytica
SAMN06034726	SGB197	Mycoplasma_hominis
SAMEA1677479	SGB513	Neisseria_gonorrhoeae
SAMEA1677478	SGB513	Neisseria_gonorrhoeae
GCF_001658075.1_ASM165807v1_genomic	SGB491	Streptococcus_gallolyticus
GCA_000765465.1_ASM76546v1_genomic	SGB200	Lactobacillus_helveticus
MG_1061301189_bin_3	SGB266	Lactobacillus_crispatus
GCF_001057195.1_ASM105719v1_genomic	SGB511	Haemophilus_influenzae
SAMN04542846	SGB481	Staphylococcus_epidermidis
SAMN08798946	SGB283	Proteus_mirabilis
SAMN04542849	SGB481	Staphylococcus_epidermidis
GCF_000586795.1_Stap_aure_W42304_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000594825.1_Stap_aure_H65853_V1_genomic	SGB185	Staphylococcus_aureus
SAMN10272808	SGB407	Enterococcus_faecium
GCF_900029095.1_14555_5_72_genomic	SGB513	Neisseria_gonorrhoeae
SAMN02415241	SGB401	Listeria_monocytogenes
SAMN02415240	SGB401	Listeria_monocytogenes
GCF_000557105.1_Stap_aure_M0533_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000572425.1_Stap_aure_OCMM6115_V1_genomic	SGB185	Staphylococcus_aureus
GCF_002988945.1_ASM298894v1_genomic	SGB511	Haemophilus_influenzae
GCF_002073235.2_ASM207323v2_genomic	SGB513	Neisseria_gonorrhoeae
SAMN02463738	SGB092	Fusobacterium_nucleatum
GCF_000327645.2_ASM32764v2_genomic	SGB513	Neisseria_gonorrhoeae
GCF_900204955.1_99610_genomic	SGB513	Neisseria_gonorrhoeae
GCF_002983745.1_ASM298374v1_genomic	SGB511	Haemophilus_influenzae
GCF_004024335.1_ASM402433v1_genomic	SGB485	Enterobacter_cloacae
GCF_000363865.1_Stap_aure_B53639_V1_genomic	SGB185	Staphylococcus_aureus
JKR_P1_15_G02_S687_001-bin_1	SGB266	Lactobacillus_crispatus
SAMN06473630	SGB179	Bacteroides_ovatus
SAMN06473638	SGB255	Anaerotruncus_colihominis
SAMN06473639	SGB255	Anaerotruncus_colihominis
GCF_000386065.2_ASM38606v2_genomic	SGB513	Neisseria_gonorrhoeae
GCF_003800015.1_ASM380001v1_genomic	SGB513	Neisseria_gonorrhoeae
GCF_003416765.1_ASM341676v1_genomic	SGB553	Olsenella
SAMN02463191	SGB401	Listeria_monocytogenes
SAMN04543083	SGB401	Listeria_monocytogenes
SAMN04543082	SGB401	Listeria_monocytogenes
SAMN04543081	SGB401	Listeria_monocytogenes
SAMN04543080	SGB401	Listeria_monocytogenes
SAMN04543087	SGB401	Listeria_monocytogenes
SAMN04543086	SGB401	Listeria_monocytogenes
SAMN04543085	SGB401	Listeria_monocytogenes
SAMN04543084	SGB401	Listeria_monocytogenes
SAMN04543089	SGB401	Listeria_monocytogenes
SAMN04543088	SGB401	Listeria_monocytogenes
GCA_900174345	SGB461	Klebsiella_pneumoniae
GCF_001991115.1_ASM199111v1_genomic	SGB343	Burkholderia_cenocepacia
SAMN06624124	SGB253	Aerococcus_urinae
SAMN06624125	SGB266	Lactobacillus_crispatus
SAMN06624126	SGB281	Streptococcus_anginosus
GCF_002845565.1_ASM284556v1_genomic	SGB513	Neisseria_gonorrhoeae
GCF_001024135.1_ASM102413v1_genomic	SGB359	Pseudomonas_aeruginosa
SAMN06624123	SGB481	Staphylococcus_epidermidis
GCF_900200085.1_B077_genomic	SGB513	Neisseria_gonorrhoeae
GCF_902362815.1_MGYG-HGUT-00061_genomic	SGB574	Collinsella_aerofaciens
0809_588_1_1_LKV10_S418-bin_1	SGB394	noRef
SAMN04968151	SGB174	Staphylococcus_simulans
GCF_002136495.1_ASM213649v1_genomic	SGB359	Pseudomonas_aeruginosa
GCF_000595385.1_Stap_aure_DAR5807_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000578335.1_Stap_aure_F70077_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000553985.1_Stap_aure_M0262_V1_genomic	SGB185	Staphylococcus_aureus
SAMN03766175	SGB402	Lactobacillus_rhamnosus
GCF_001992595.1_ASM199259v1_genomic	SGB343	Burkholderia_cenocepacia
SAMEA72821668	SGB401	Listeria_monocytogenes
GCF_000013465.1_ASM1346v1_genomic	SGB185	Staphylococcus_aureus
GCF_000556325.1_Stap_aure_M0462_V1_genomic	SGB185	Staphylococcus_aureus
GCF_003438825.1_ASM343882v1_genomic	SGB516	Parabacteroides_merdae
SAMEA4884683	SGB603	Enterococcus_faecium
GCF_003799255.1_ASM379925v1_genomic	SGB513	Neisseria_gonorrhoeae
GCF_900022495.1_14412_4_57_genomic	SGB511	Haemophilus_influenzae
GCF_001024565.1_ASM102456v1_genomic	SGB359	Pseudomonas_aeruginosa
MG_4008501299_bin_2	SGB519	Aerococcus_christensenii
SAMN05410568	SGB401	Listeria_monocytogenes
MG_4008501299_bin_7	SGB562	Coriobacteriales_bacterium
MG_4008501299_bin_6	SGB018	Prevotella_amnii
MG_4008501299_bin_5	SGB435	Atopobium_vaginae
SAMN02769693	SGB401	Listeria_monocytogenes
GCF_000533195.1_Stap_aure_M1502_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000795685.1_AZPAE13879_genomic	SGB359	Pseudomonas_aeruginosa
SAMN02769696	SGB401	Listeria_monocytogenes
SAMN02769694	SGB401	Listeria_monocytogenes
GCA_002103605	SGB486	Klebsiella_pneumoniae
SAMEA1690415	SGB513	Neisseria_gonorrhoeae
SAMEA1690416	SGB513	Neisseria_gonorrhoeae
SAMEA1690417	SGB513	Neisseria_gonorrhoeae
SAMEA1690410	SGB513	Neisseria_gonorrhoeae
GCF_001449325.1_WH-SGI-V-07070_genomic	SGB359	Pseudomonas_aeruginosa
SAMEA1690412	SGB513	Neisseria_gonorrhoeae
SAMEA1690413	SGB513	Neisseria_gonorrhoeae
SAMEA1690418	SGB513	Neisseria_gonorrhoeae
SAMEA1690419	SGB513	Neisseria_gonorrhoeae
SAMEA1008223	SGB414	Chlamydia_trachomatis
GCF_004684265.1_ASM468426v1_genomic	SGB395	Serratia_quinivorans
SAMEA4884531	SGB603	Enterococcus_faecium
SAMEA51824668	SGB242	Bifidobacterium_longum
GCF_004347475.1_ASM434747v1_genomic	SGB180	Bacteroides_dorei
MG_192622_bin_1	SGB194	Alloscardovia_omnicolens
SAMD00078313	SGB265	Bifidobacterium_bifidum
GCF_000009665.1_ASM966v1_genomic	SGB185	Staphylococcus_aureus
SAMEA4885488	SGB603	Enterococcus_faecium
C0161C2	SGB198	Lactobacillus_jensenii
C0161C1	SGB198	Lactobacillus_jensenii
GCF_002330555.1_ASM233055v1_genomic	SGB359	Pseudomonas_aeruginosa
SAMN11523820	SGB582	Providencia_rettgeri
GCF_002986425.1_ASM298642v1_genomic	SGB511	Haemophilus_influenzae
SAMN03140316	SGB125	Clostridium_perfringens
EE1_bin_1	SGB521	Lactobacillus_iners
SAMN02351420	SGB401	Listeria_monocytogenes
GCF_000545645.1_Stap_aure_M0945_V1_genomic	SGB185	Staphylococcus_aureus
GCF_003471865.1_ASM347186v1_genomic	SGB399	Enterobacter_cloacae
GCF_000557845.1_Stap_aure_M0590_V1_genomic	SGB185	Staphylococcus_aureus
MG_226813_bin_30	SGB462	noRef
GCF_001537705.1_12082_3_82_genomic	SGB597	Serratia_ureilytica
MG_175836_bin_8	SGB228	Actinomyces_ihuae
MG_175836_bin_7	SGB331	Levyella_massiliensis
GCF_000448025.1_ASM44802v1_genomic	SGB513	Neisseria_gonorrhoeae
MG_175836_bin_1	SGB194	Alloscardovia_omnicolens
GCF_000247395.1_ASM24739v2_genomic	SGB185	Staphylococcus_aureus
SAMN03197615	SGB481	Staphylococcus_epidermidis
GCF_900199845.1_B091_genomic	SGB513	Neisseria_gonorrhoeae
GCF_000554585.1_Stap_aure_M0314_V1_genomic	SGB185	Staphylococcus_aureus
GCF_007896565.1_ASM789656v1_genomic	SGB286	Parabacteroides_distasonis
GCA_003474085.1_ASM347408v1_genomic	SGB442	Dorea_formicigenerans
SAMN09734426	SGB009	Bifidobacterium_adolescentis
SAMEA72838168	SGB401	Listeria_monocytogenes
GCF_000262895.1_VRSA05_2_genomic	SGB185	Staphylococcus_aureus
SAMN08056486	SGB401	Listeria_monocytogenes
SAMN08056487	SGB401	Listeria_monocytogenes
GCF_001990445.1_ASM199044v1_genomic	SGB359	Pseudomonas_aeruginosa
SAMN08056485	SGB401	Listeria_monocytogenes
SAMN08056483	SGB401	Listeria_monocytogenes
GCF_009024775.1_ASM902477v1_genomic	SGB183	Bacteroides_stercoris
SAMN02944835	SGB401	Listeria_monocytogenes
SAMN02944834	SGB401	Listeria_monocytogenes
GCF_000468555.2_ASM46855v1_genomic	SGB359	Pseudomonas_aeruginosa
SAMN08056488	SGB401	Listeria_monocytogenes
GCF_900407425.1_PTHi-11607_genomic	SGB511	Haemophilus_influenzae
GCF_000362545.1_Stap_aure_M1037_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000361405.1_Stap_aure_M0528_V1_genomic	SGB185	Staphylococcus_aureus
GCA_002851195	SGB486	Klebsiella_pneumoniae
SAMN09736543	SGB265	Bifidobacterium_bifidum
GCF_000549925.1_Stap_aure_M1487_V1_genomic	SGB185	Staphylococcus_aureus
SAMN07411314	SGB401	Listeria_monocytogenes
SAMN07411315	SGB401	Listeria_monocytogenes
SAMN07411316	SGB401	Listeria_monocytogenes
SAMN07411317	SGB401	Listeria_monocytogenes
GCF_000563095.1_Stap_aure_F35307_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000587455.1_Stap_aure_H68996_V1_genomic	SGB185	Staphylococcus_aureus
SAMN07411318	SGB401	Listeria_monocytogenes
SAMN07411319	SGB401	Listeria_monocytogenes
GCF_000547745.1_Stap_aure_M0760_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000550505.1_Stap_aure_M1534_V1_genomic	SGB185	Staphylococcus_aureus
SAMN04852998	SGB513	Neisseria_gonorrhoeae
SAMN04852999	SGB513	Neisseria_gonorrhoeae
SRS018769_bin_1	SGB266	Lactobacillus_crispatus
SAMN04852990	SGB513	Neisseria_gonorrhoeae
SAMN04852991	SGB513	Neisseria_gonorrhoeae
GCF_002134835.1_ASM213483v1_genomic	SGB359	Pseudomonas_aeruginosa
SAMN04852993	SGB513	Neisseria_gonorrhoeae
SAMN04852994	SGB513	Neisseria_gonorrhoeae
SAMN04852995	SGB513	Neisseria_gonorrhoeae
SAMN04852996	SGB513	Neisseria_gonorrhoeae
SAMN04852997	SGB513	Neisseria_gonorrhoeae
GCF_002237715.1_ASM223771v1_genomic	SGB511	Haemophilus_influenzae
SAMN10375211	SGB143	Bacillus_subtilis
SAMN10375216	SGB344	Bacillus_subtilis
SAMN10375217	SGB344	Bacillus_subtilis
SAMN10375215	SGB344	Bacillus_subtilis
SAMN00116874	SGB481	Staphylococcus_epidermidis
SAMN10375219	SGB344	Bacillus_subtilis
GCF_003414235.1_ASM341423v1_genomic	SGB511	Haemophilus_influenzae
GCF_002990605.1_ASM299060v1_genomic	SGB511	Haemophilus_influenzae
SAMN00002238	SGB407	Enterococcus_faecium
GCF_001183245.1_Nm100572_genomic	SGB513	Neisseria_gonorrhoeae
SAMN06109230	SGB242	Bifidobacterium_longum
SAMEA3918789	SGB598	Streptococcus_pyogenes
SAMEA3918788	SGB598	Streptococcus_pyogenes
SAMEA3918783	SGB598	Streptococcus_pyogenes
SAMEA3918782	SGB598	Streptococcus_pyogenes
SAMEA3918781	SGB598	Streptococcus_pyogenes
SAMEA3918780	SGB598	Streptococcus_pyogenes
SAMEA3918787	SGB598	Streptococcus_pyogenes
SAMEA3918786	SGB598	Streptococcus_pyogenes
SAMEA3918785	SGB598	Streptococcus_pyogenes
SAMEA3918784	SGB598	Streptococcus_pyogenes
GCF_000544325.1_Stap_aure_M0838_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000545725.1_Stap_aure_M0954_V1_genomic	SGB185	Staphylococcus_aureus
F1_1457_1080_3_CBA8_S233-bin_1-SPLIT	SGB061	Prevotella_bivia
SAMD00047622	SGB242	Bifidobacterium_longum
SAMD00047623	SGB242	Bifidobacterium_longum
SAMD00047620	SGB242	Bifidobacterium_longum
SAMD00047621	SGB242	Bifidobacterium_longum
SAMN09977083	SGB598	Streptococcus_pyogenes
GCF_003800365.1_ASM380036v1_genomic	SGB513	Neisseria_gonorrhoeae
GCF_000792005.1_AZPAE14971_genomic	SGB359	Pseudomonas_aeruginosa
GCF_003425465.1_ASM342546v1_genomic	SGB511	Haemophilus_influenzae
SAMN07343970	SGB095	Cutibacterium_acnes
SAMN09692013	SGB401	Listeria_monocytogenes
GCF_002093545.1_ASM209354v1_genomic	SGB188	Streptococcus_oralis
GCF_001994615.1_ASM199461v1_genomic	SGB343	Burkholderia_cenocepacia
GCF_900075595.1_11983_6_20_genomic	SGB238	Enterobacter_cloacae
GCF_001298205.1_ASM129820v1_genomic	SGB511	Haemophilus_influenzae
SAMN08281078	SGB560	Lactobacillus_salivarius
GCF_003842275.1_INS-Nm1112_genomic	SGB513	Neisseria_gonorrhoeae
GCF_900028025.1_14555_6_28_genomic	SGB513	Neisseria_gonorrhoeae
F1_1457_1080_3_CBA5_S253-bin_1-SPLIT	SGB137	Gardnerella_vaginalis
0421_295_1_1_MRS2_S399-bin_1	SGB266	Lactobacillus_crispatus
GCF_002968955.1_ASM296895v1_genomic	SGB359	Pseudomonas_aeruginosa
SRS064376_bin_1	SGB266	Lactobacillus_crispatus
SRS064376_bin_2	SGB266	Lactobacillus_crispatus
SAMN03200076	SGB412	Lactococcus_lactis
GCF_003600425.1_ASM360042v1_genomic	SGB513	Neisseria_gonorrhoeae
GCF_000595445.1_Stap_aure_DAR5811_V1_genomic	SGB185	Staphylococcus_aureus
GCF_002888655.1_ASM288865v1_genomic	SGB057	Lactobacillus_reuteri
GCF_900200325.1_B166_genomic	SGB513	Neisseria_gonorrhoeae
GCF_000548825.1_Stap_aure_M1433_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000571215.1_Stap_aure_H68256_V1_genomic	SGB185	Staphylococcus_aureus
GCF_900407775.1_PTHi-13484_genomic	SGB511	Haemophilus_influenzae
GCF_900201535.1_R056_genomic	SGB513	Neisseria_gonorrhoeae
SAMN04599904	SGB401	Listeria_monocytogenes
GCF_008180055.1_ASM818005v1_genomic	SGB399	Enterobacter_cloacae
SAMN04417919	SGB401	Listeria_monocytogenes
GCF_002104615.1_ASM210461v1_genomic	SGB359	Pseudomonas_aeruginosa
SRR6747945_bin_1	SGB521	Lactobacillus_iners
SAMN05721783	SGB599	Bacteroides_fragilis
SAMN02470230	SGB521	Lactobacillus_iners
SAMN05721787	SGB513	Neisseria_gonorrhoeae
SAMN07944242	SGB538	Citrobacter_freundii
GCF_002989715.1_ASM298971v1_genomic	SGB511	Haemophilus_influenzae
GCF_000793955.1_AZPAE15034_genomic	SGB359	Pseudomonas_aeruginosa
SAMN04487789	SGB408	Staphylococcus_hominis
GCF_900204375.1_22899_genomic	SGB513	Neisseria_gonorrhoeae
GCF_000577405.1_Stap_aure_F53404_V1_genomic	SGB185	Staphylococcus_aureus
GCF_008572195.1_ASM857219v1_genomic	SGB396	Bacteroides_cellulosilyticus
SAMN00216780	SGB579	Lachnoanaerobaculum_saburreum
BI7_bin_3	SGB245	Megasphaera_sp
GCF_000555085.1_Stap_aure_M0355_V1_genomic	SGB185	Staphylococcus_aureus
GCF_000555525.1_Stap_aure_M0398_V1_genomic	SGB185	Staphylococcus_aureus
GCF_005890375.1	SGB405	Streptococcus_pseudopneumoniae
GCF_001555325.1_ASM155532v1_genomic	SGB359	Pseudomonas_aeruginosa
C0039A3	SGB404	Bifidobacterium_breve
C0039A2	SGB404	Bifidobacterium_breve
C0039A1	SGB404	Bifidobacterium_breve
C0039A4	SGB404	Bifidobacterium_breve
C0034C1	SGB467	Peptoniphilus_lacrimalis
C0034C2	SGB404	Bifidobacterium_breve
C0034C3	SGB467	Peptoniphilus_lacrimalis
