SAMN00991150	SGB15
SAMN00991151	SGB15
SAMN00991156	SGB15
SAMN00991157	SGB15
SAMN00991154	SGB15
SAMN00991155	SGB15
SAMN00991158	SGB15
SAMN00991159	SGB15
SRR6747938_bin_1	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
GCF_003996065.1_ASM399606v1_genomic	SGB6
GCF_000572485.1_Stap_aure_OCMM6103_V1_genomic	SGB24
GCF_000574505.1_Stap_aure_M1236_V1_genomic	SGB24
GCF_000795635.1_AZPAE13876_genomic	SGB13-MERGED-SGB172
GCF_000539175.1_Stap_aure_FVRH6002_V1_genomic	SGB24
GCF_001536645.1_12082_3_73_genomic	SGB18
SAMEA72840418	SGB3
GCF_003433095.1_ASM343309v1_genomic	SGB6
GCF_001992435.1_ASM199243v1_genomic	SGB31
GCF_000548105.1_Stap_aure_M1383_V1_genomic	SGB24
GCF_000833835.1_ASM83383v1_genomic	SGB5
GCF_003474005.1_ASM347400v1_genomic	SGB149
GCF_900077425.1_12045_5_67_genomic	SGB62
GCF_002332165.1_ASM233216v1_genomic	SGB13-MERGED-SGB172
SAMN08801532	SGB3
SAMN00809102	SGB74
GCF_001449165.1_WH-SGI-V-07057_genomic	SGB13-MERGED-SGB172
SAMN00809100	SGB10
SAMN08801536	SGB3
SAMN08801537	SGB3
SAMN08801534	SGB3
SAMN08801535	SGB3
GCF_000536895.1_Stap_aure_WMCA6180_V1_genomic	SGB24
SAMN08801538	SGB3
SAMN00809108	SGB10
GCF_003339705.1_ASM333970v1_genomic	SGB133
C0015B1	SGB91
GCF_900199905.1_B082_genomic	SGB6
C0015B3	SGB91
C0015B4	SGB91
C0015B5	SGB91
GCF_009025025.1_ASM902502v1_genomic	SGB27
GCF_002014955.1	SGB72
GCF_000795845.1_AZPAE14372_genomic	SGB13-MERGED-SGB172
GCF_900076495.1_12045_5_24_genomic	SGB62
GCF_000587015.1_Stap_aure_T62976_V1_genomic	SGB24
GCF_000555225.1_Stap_aure_M0368_V1_genomic	SGB24
GCF_002988215.1_ASM298821v1_genomic	SGB5
SAMN05734415	SGB206
SAMN02436191	SGB15
SAMN02436192	SGB15
SAMN02436193	SGB15
MG_4008501299_bin_9	SGB120
GCF_000546605.1_Stap_aure_M1031_V1_genomic	SGB24
GCF_000528915.1_Stap_aure_M0724_V1_genomic	SGB24
GCF_900234395.1_JOUY54_assembly_v1_genomic	SGB9
GCF_000586995.1_Stap_aure_W12582_V1_genomic	SGB24
GCF_900077635.1_12045_4_96_genomic	SGB62
JKR_12_29_17_G04_S703-bin_1	SGB77
SAMEA1690414	SGB6
GCF_000602125.1_Stap_aure_W75234_V1_genomic	SGB24
GCF_001540385.1_12082_2_84_genomic	SGB18
C0103D4	SGB213-MERGED-SGB29-MERGED-SGB85
GCF_002984185.1_ASM298418v1_genomic	SGB5
SAMEA1711728	SGB16
SAMEA1711729	SGB16
SAMEA1711726	SGB16
SAMEA1711724	SGB16
GCF_900077095.1_12045_5_70_genomic	SGB62
SAMEA1711723	SGB16
SAMEA1711720	SGB16
SAMEA1711721	SGB16
GCF_002021635.2_ASM202163v2_genomic	SGB13-MERGED-SGB172
GCF_000361865.1_Stap_aure_M0692_V1_genomic	SGB24
GCF_001990405.1_ASM199040v1_genomic	SGB13-MERGED-SGB172
GCF_900450845.1_45473_E02_genomic	SGB373
GCF_001554375.1_ASM155437v1_genomic	SGB13-MERGED-SGB172
SAMN05185388	SGB118
SAMN05185387	SGB118
SAMN05185386	SGB118
GCF_000629605.1_Pseu_aeru_BWH049_V1_genomic	SGB13-MERGED-SGB172
SAMN05185383	SGB118
GCF_000546265.1_Stap_aure_M1002_V1_genomic	SGB24
GCF_000540315.1_Stap_aure_SMMC6022_V1_genomic	SGB24
GCF_000569955.1_Stap_aure_M13060_V1_genomic	SGB24
SAMN03174419	SGB32
SAMN03174418	SGB32
0055_051_1_3_MRS8_S771-bin_1	SGB242
GCF_007897005.1_ASM789700v1_genomic	SGB5
SAMEA104318167	SGB87
GCF_000605445.1_Stap_aure_M79673_V1_genomic	SGB24
SAMN03220230	SGB3
SAMN06464087	SGB65
AG1_bin_3	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
AG1_bin_1	SGB298
GCF_000175615.1_ASM17561v1_genomic	SGB236
AG1_bin_7	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
AG1_bin_6	SGB80
AG1_bin_5	SGB213-MERGED-SGB29-MERGED-SGB85
GCF_000553715.1_Stap_aure_M0218_V1_genomic	SGB24
AG1_bin_9	SGB194-MERGED-SGB472
GCF_900076825.1_12082_4_64_genomic	SGB62
GCF_000602225.1_Stap_aure_F32629_V1_genomic	SGB24
SAMN00189249	SGB118
SAMN00189248	SGB118
SAMEA1695459	SGB16
SAMN04414039	SGB10
SAMN00189242	SGB118
SAMN00189241	SGB118
SAMEA1695454	SGB16
SAMN00189247	SGB118
SAMN00189246	SGB118
SAMN00189245	SGB118
SAMEA1695450	SGB16
GCF_000570035.1_Stap_aure_H85003_V1_genomic	SGB24
GCF_002329865.1_ASM232986v1_genomic	SGB13-MERGED-SGB172
GCF_000555485.1_Stap_aure_M0388_V1_genomic	SGB24
GCF_900204545.1_22946_genomic	SGB6
GCF_000611975.2_PA103_1.0_genomic	SGB13-MERGED-SGB172
SAMN07420965	SGB3
GCF_002138395.1_ASM213839v1_genomic	SGB28
GCF_000560625.1_Stap_aure_F40814_V1_genomic	SGB24
GCF_000544605.1_Stap_aure_M0862_V1_genomic	SGB24
MG_211656_bin_10	SGB112
SAMN04962913	SGB26-MERGED-SGB655
SAMN03154077	SGB3
GCA_001055915.1_ASM105591v1_genomic	SGB211
SAMN02415200	SGB3
GCA_001879335	SGB43
MG_4008701229_bin_8	SGB653-MERGED-SGB75
MG_4008701229_bin_9	SGB171
GCF_001374475.1_214_Tsb_9_contigs_500_genomic	SGB13-MERGED-SGB172
MG_4008701229_bin_4	SGB7
MG_4008701229_bin_5	SGB26-MERGED-SGB655
GCF_003724875.1_INS-Nm1107_genomic	SGB6
SAMN00217011	SGB122
SAMN00217013	SGB15
GCF_000327665.2_ASM32766v2_genomic	SGB6
GCF_001536385.1_12082_3_28_genomic	SGB18
GCF_003490845.1_ASM349084v1_genomic	SGB6
GCA_003241525.1_ASM324152v1_genomic	SGB167
GCF_000790485.1_AZPAE14877_genomic	SGB13-MERGED-SGB172
GCF_900204945.1_23484_genomic	SGB6
GCF_001680775.1_ASM168077v1_genomic	SGB373
GCF_902374545.1_MGYG-HGUT-01385_genomic	SGB314
GCF_000525325.1_Stap_aure_DAR5895_V1_genomic	SGB24
SAMN10380491	SGB87
GCF_000572765.1_Stap_aure_SCLE6012_V1_genomic	SGB24
GCF_000212855.1_ASM21285v1_genomic	SGB47
GCF_003496305.1_ASM349630v1_genomic	SGB6
GCF_002318465.1_ASM231846v1_genomic	SGB6
SAMN04270978	SGB10
GCF_001453665.1_WH-SGI-V-07691_genomic	SGB13-MERGED-SGB172
SAMN10584530	SGB3
GCF_003799665.1_ASM379966v1_genomic	SGB6
SAMN03255438	SGB3
SAMN03255437	SGB3
GCF_900025445.1_14324_5_54_genomic	SGB6
GCF_900077695.1_11983_7_7_genomic	SGB109
GCF_000796175.1_AZPAE14410_genomic	SGB13-MERGED-SGB172
SAMN02850967	SGB431
SAMN02850966	SGB58
SAMN02850961	SGB280
SAMN02850960	SGB371
SAMN02850963	SGB240
GCF_900076455.1_12045_5_18_genomic	SGB62
GCA_003053085.1_ASM305308v1_genomic	SGB150
GCF_009025105.1_ASM902510v1_genomic	SGB27
GCF_000192165.1_ASM19216v1_genomic	SGB53
B4_bin_1	SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481
B4_bin_2	SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481
SAMN02604070	SGB118
SAMN05410655	SGB3
SAMN05410650	SGB3
SAMN05410651	SGB3
SAMN05410652	SGB3
SAMN02604079	SGB52
GCF_001072665.1_ASM107266v1_genomic	SGB165
GCF_900033365.1_14555_6_77_genomic	SGB6
C0096D5	SGB213-MERGED-SGB29-MERGED-SGB85
SAMN07198401	SGB10
SAMN10237539	SGB74
GCF_001037315.1_ASM103731v1_genomic	SGB13-MERGED-SGB172
GCF_003287405.1_ASM328740v1_genomic	SGB195
GCF_003471645.1_ASM347164v1_genomic	SGB187
SAMN02314434	SGB17
SAMN02314435	SGB17
SAMN02314432	SGB17
SAMN02314433	SGB17
SAMN02314430	SGB17
SAMN02314431	SGB17
0055_051_1_4_MRS7_S437-bin_1	SGB486
GCF_003800315.1_ASM380031v1_genomic	SGB6
GCF_000555925.1_Stap_aure_M0428_V1_genomic	SGB24
C0112B2	SGB19-MERGED-SGB450-MERGED-SGB685
C0112B3	SGB19-MERGED-SGB450-MERGED-SGB685
C0112B1	SGB19-MERGED-SGB450-MERGED-SGB685
C0112B4	SGB19-MERGED-SGB450-MERGED-SGB685
GCF_001647065.1_ASM164706v1_genomic	SGB53
GCF_900041365.1_14555_5_59_genomic	SGB6
GCF_001697905.1_ASM169790v1_genomic	SGB6
SAMN05150260	SGB138
GCF_001992195.1_ASM199219v1_genomic	SGB31
GCF_000580095.1_Stap_aure_W83140_V1_genomic	SGB24
GCF_000242555.1_ASM24255v2_genomic	SGB24
SAMEA1876638	SGB16
GCF_001131285.1_6714_4_23_genomic	SGB6
SAMEA1876632	SGB16
SAMN03968924	SGB107
SAMN08556546	SGB143
SAMEA1876636	SGB16
SAMEA1876637	SGB16
SAMEA1876634	SGB16
SAMN06173095	SGB369
SAMN06173094	SGB369
SAMN06173097	SGB369
SAMN06173096	SGB369
SAMN06173093	SGB369
SAMN06173092	SGB369
SAMN00000705	SGB32
GCF_000439855.1_SOAPdenovo_genomic	SGB13-MERGED-SGB172
SAMN04015000	SGB107
GCF_000626655.2_ASM62665v2_genomic	SGB13-MERGED-SGB172
0756_546_1_1_CBA5_S884-bin_1	SGB683-MERGED-SGB710
SAMEA3919096	SGB16
SAMN10794296	SGB25
SAMEA3893894	SGB10
SAMEA3893896	SGB10
E3_1733_1310_1_CBA2_S174-bin_1-SPLIT	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
SAMN03357924	SGB3
GCF_003470305.1_ASM347030v1_genomic	SGB27
GCF_000553185.1_Stap_aure_M0178_V1_genomic	SGB24
GCA_900291485.1_R_bromii_L2_63_validated_080218.embl.gz_genomic	SGB284
SAMN08095612	SGB26-MERGED-SGB655
SAMN08095613	SGB76
SAMN08095611	SGB26-MERGED-SGB655
SAMN08095617	SGB26-MERGED-SGB655
SAMN08095614	SGB77
SAMN08095615	SGB76
GCA_000006605.1_ASM660v1_genomic	SGB218
GCF_001374715.1_226_2_5Pc_1_contigs_500_genomic	SGB13-MERGED-SGB172
SAMN02413353	SGB3
SAMN02413352	SGB3
GCF_900201585.1_R073_genomic	SGB6
SAMN03197697	SGB26-MERGED-SGB655
GCF_003437535.1_ASM343753v1_genomic	SGB244
SAMEA864318	SGB16
SAMEA864319	SGB16
GCF_900076885.1_12082_4_56_genomic	SGB62
SAMEA864313	SGB16
MG_192430_bin_4	SGB142
SAMEA864311	SGB16
GCF_000796385.1_AZPAE14499_genomic	SGB13-MERGED-SGB172
AA4_bin_1	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
SAMEA864314	SGB16
SAMEA864315	SGB16
GCF_900407615.1_PTHi-12485_genomic	SGB5
SAMN11382797	SGB97
SAMN02603912	SGB125
GCF_000578875.1_Stap_aure_W70599_V1_genomic	SGB24
SAMN02603911	SGB32
GCF_002920345.1_ASM292034v1_genomic	SGB18
GCF_002136295.1_ASM213629v1_genomic	SGB13-MERGED-SGB172
SAMEA1407056	SGB16
SAMN03197033	SGB10
GCF_900475045.1_42290_B02_genomic	SGB47
SAMN06020034	SGB10
SAMN06020035	SGB10
GCF_001991355.1_ASM199135v1_genomic	SGB31
GCF_000633335.1_ASM63333v1_genomic	SGB192
GCF_000241405.1_ASM24140v1_genomic	SGB308
GCA_900184905.1_Siamang	SGB51
GCF_900075135.1_11983_7_84_genomic	SGB62
GCF_008330825.1_ASM833082v1_genomic	SGB6
C0046F1	SGB237-MERGED-SGB83
C0046F2	SGB237-MERGED-SGB83
C0046F3	SGB237-MERGED-SGB83
C0046F4	SGB237-MERGED-SGB83
C0046F5	SGB237-MERGED-SGB83
GCF_000554565.1_Stap_aure_M0313_V1_genomic	SGB24
GCF_000549665.1_Stap_aure_M1354_V1_genomic	SGB24
BA1_bin_2	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
GCF_000569755.1_Stap_aure_M87641_V1_genomic	SGB24
GCF_000574925.1_Stap_aure_M1204_V1_genomic	SGB24
GCF_000361105.1_Stap_aure_M0415_V1_genomic	SGB24
GCF_000362645.1_Stap_aure_M1064_V1_genomic	SGB24
GCF_000480925.1_Pseu_aeru_BL11_V1_genomic	SGB13-MERGED-SGB172
GCA_002174075	SGB43
GCF_002326745.1_ASM232674v1_genomic	SGB13-MERGED-SGB172
GCF_004100005.1_ASM410000v1_genomic	SGB45
GCF_000546365.1_Stap_aure_M1012_V1_genomic	SGB24
SAMN06239804	SGB90
GCF_000557285.1_Stap_aure_M0546_V1_genomic	SGB24
SAMN09715176	SGB52
0809_588_1_1_MRS9_S822-bin_1	SGB523
GCF_900204705.1_23041_genomic	SGB6
GCF_003842595.1_INS-Nm1038_genomic	SGB6
GCF_000596885.1_Stap_aure_W65865_V1_genomic	SGB24
GCF_001539965.1_12082_2_38_genomic	SGB18
GCF_900032505.1_14555_6_76_genomic	SGB6
GCA_900174065	SGB43
GCF_000553965.1_Stap_aure_M0258_V1_genomic	SGB24
MG_205081_bin_30	SGB270
MG_205081_bin_32	SGB551-MERGED-SGB623-MERGED-SGB693-MERGED-SGB84
SAMN07326818	SGB10
GCF_900026845.1_14555_5_60_genomic	SGB6
GCF_003942875.1_ASM394287v1_genomic	SGB42
SAMEA1398397	SGB90
GCF_003312465.1_ASM331246v1_genomic	SGB195
SAMN05188706	SGB15
GCF_900407965.1_PTHi-2974_genomic	SGB5
GCF_002128685.1_ASM212868v1_genomic	SGB56
GCF_000593185.1_Stap_aure_M1123_V1_genomic	SGB24
SAMEA3916084	SGB10
SAMEA3916085	SGB10
SAMEA3916083	SGB10
GCF_900202505.1_R788_genomic	SGB6
GCF_000790105.1_AZPAE14862_genomic	SGB13-MERGED-SGB172
GCF_002985725.1_ASM298572v1_genomic	SGB5
GCF_001453805.1_WH-SGI-V-07299_genomic	SGB13-MERGED-SGB172
GCF_000175495.1_ASM17549v1_genomic	SGB24
CM_B03_S786-bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
JKR_P1_48_H06_S720_001-bin_1	SGB254-MERGED-SGB255
GCF_002312685.1_ASM231268v1_genomic	SGB13-MERGED-SGB172
SAMN02401339	SGB65
GCF_002242775.1_ASM224277v1_genomic	SGB13-MERGED-SGB172
SAMN06349996	SGB52
SAMD00090152	SGB221
GCF_001539405.1_12082_3_38_genomic	SGB18
GCA_900162715.1_ASM90016271v1_genomic	SGB167
GCF_003724635.1_INS-Nm1059_genomic	SGB6
SAMN02470985	SGB32
SAMN08212045	SGB97
SAMN02470981	SGB52
SAMN08056484	SGB3
GCF_000560185.1_Stap_aure_F90608_V1_genomic	SGB24
GCF_000792155.1_AZPAE14977_genomic	SGB13-MERGED-SGB172
SAMN02567550	SGB16
SAMN02567553	SGB16
SAMN02567552	SGB16
SAMN02567554	SGB16
SAMN03357083	SGB3
GCF_900077725.1_11983_7_11_genomic	SGB109
GCF_004802355.1_ASM480235v1_genomic	SGB5
SAMN09204089	SGB25
GCF_000535475.1_Stap_aure_M1024_V1_genomic	SGB24
GCF_000553835.1_Stap_aure_M0227_V1_genomic	SGB24
GCF_001066935.1_ASM106693v1_genomic	SGB212
SAMN09947904	SGB3
GCF_000605125.1_Stap_aure_H81901_V1_genomic	SGB24
GCF_000536455.1_Stap_aure_KINW6046_V1_genomic	SGB24
GCF_001555115.1_ASM155511v1_genomic	SGB13-MERGED-SGB172
SAMN09435305	SGB10
SAMN09947908	SGB3
C0014D3	SGB610
C0030B5	SGB19-MERGED-SGB450-MERGED-SGB685
C0030B4	SGB142
C0030B3	SGB19-MERGED-SGB450-MERGED-SGB685
C0030B2	SGB19-MERGED-SGB450-MERGED-SGB685
C0030B1	SGB19-MERGED-SGB450-MERGED-SGB685
GCF_001116645.1_6714_2_16_genomic	SGB6
C0114C4	SGB19-MERGED-SGB450-MERGED-SGB685
C0114C2	SGB19-MERGED-SGB450-MERGED-SGB685
C0114C1	SGB19-MERGED-SGB450-MERGED-SGB685
GCF_001539205.1_12082_3_59_genomic	SGB18
GCF_000785075.1_ASM78507v1_genomic	SGB6
GCF_002128585.1_ASM212858v1_genomic	SGB56
GCF_003439845.1_ASM343984v1_genomic	SGB149
GCF_003363355.1_ASM336335v1_genomic	SGB5
GCF_002278235.1_ASM227823v1_genomic	SGB133
GCF_001516165.2_ASM151616v2_genomic	SGB13-MERGED-SGB172
SAMN07792323	SGB52
SAMN07792329	SGB52
GCF_003495955.1_ASM349595v1_genomic	SGB6
GCF_900202205.1_R621_genomic	SGB6
C0117C1	SGB58
MG_220638_bin_8	SGB127-MERGED-SGB78
C0117C5	SGB58
MG_220638_bin_6	SGB240
MG_220638_bin_1	SGB113
GCF_000579815.1_Stap_aure_T15889_V1_genomic	SGB24
MG_220638_bin_3	SGB19-MERGED-SGB450-MERGED-SGB685
SAMN02370951	SGB22
SAMN02370950	SGB23
H9_bin_1	SGB71
GCF_000542095.1_Stap_aure_COAS6087_V1_genomic	SGB24
GCF_009024915.1_ASM902491v1_genomic	SGB27
GCF_001437585.1_ASM143758v1_genomic	SGB496
0756_546_1_1_CBA1_S883-bin_1	SGB63
SAMN08555548	SGB16
GCF_000551085.1_Stap_aure_M0021_V1_genomic	SGB24
h4_bin_2	SGB115-MERGED-SGB169-MERGED-SGB170-MERGED-SGB589
h4_bin_1	SGB115-MERGED-SGB169-MERGED-SGB170-MERGED-SGB589
GCF_001067345.1_ASM106734v1_genomic	SGB236
GCF_000795665.1_AZPAE13877_genomic	SGB13-MERGED-SGB172
GCF_001110205.1_6714_1_10_genomic	SGB6
F4_1630_1235_1_MRS4_S260-bin_1-SPLIT	SGB174
GCF_001697345.1_ASM169734v1_genomic	SGB6
A4_bin_6	SGB196
GCF_900076685.1_12045_5_41_genomic	SGB62
A4_bin_9	SGB240
GCF_003495665.1_ASM349566v1_genomic	SGB6
SAMN09206645	SGB16
GCA_000186945.2_ASM18694v2_genomic	SGB419
GCF_000540615.1_Stap_aure_MISS6027_V1_genomic	SGB24
SAMN04529094	SGB95
SAMN04529095	SGB95
GCF_001449175.1_WH-SGI-V-07074_genomic	SGB13-MERGED-SGB172
SAMEA2383300	SGB3
SAMEA2383301	SGB3
SAMEA2383302	SGB3
SAMEA2383303	SGB3
GCF_005890335.1_ASM589033v1_genomic	SGB72
SAMEA2383305	SGB3
GCF_002990095.1_ASM299009v1_genomic	SGB5
SRS050184_bin_2	SGB156
SAMEA2383309	SGB3
GCF_001180565.1_P8_1_South_East_10_VIM_2_07_09_genomic	SGB13-MERGED-SGB172
SRS050184_bin_1	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
GCF_000575505.1_Stap_aure_M1149_V1_genomic	SGB24
CM_F02_S782-bin_2	SGB213-MERGED-SGB29-MERGED-SGB85
SAMN03253360	SGB3
SAMN03253369	SGB3
GCF_001444765.1_ASM144476v1_genomic	SGB13-MERGED-SGB172
GCF_003460185.1_ASM346018v1_genomic	SGB27
GCF_001536765.1_12082_2_66_genomic	SGB18
GCF_000546085.1_Stap_aure_M0983_V1_genomic	SGB24
GCF_000562485.1_Stap_aure_H57815_V1_genomic	SGB24
DZD_CM_41_S809-bin_1	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
GCF_900445495.1_52683_B04_genomic	SGB1
GCF_003414165.1_ASM341416v1_genomic	SGB5
SAMEA1876731	SGB16
SAMEA1876737	SGB16
SAMEA1876736	SGB16
SAMEA1876735	SGB16
SAMEA1876734	SGB16
GCA_003466225.1_ASM346622v1_genomic	SGB284
GCF_000014625.1_ASM1462v1_genomic	SGB13-MERGED-SGB172
GCF_003958575.1_ASM395857v1_genomic	SGB18
GCF_900027995.1_14555_5_90_genomic	SGB6
GCF_002984525.1_ASM298452v1_genomic	SGB5
GCF_001453915.1_WH-SGI-V-07278_genomic	SGB13-MERGED-SGB172
GCF_900200115.1_B125_genomic	SGB6
SAMEA53414668	SGB16
GCF_001688685.2_ASM168868v2_genomic	SGB56
GCF_000548165.1_Stap_aure_M1390_V1_genomic	SGB24
GCF_001024945.1_ASM102494v1_genomic	SGB13-MERGED-SGB172
SAMEA1523500	SGB16
GCF_002253905.1_ASM225390v1_genomic	SGB56
SAMEA1523502	SGB16
SAMEA1523505	SGB16
SAMEA1523506	SGB16
SAMN03792044	SGB16
SAMEA1523508	SGB16
GCF_000575385.1_Stap_aure_M1159_V1_genomic	SGB24
GCF_000578455.1_Stap_aure_H38226_V1_genomic	SGB24
GCF_000794335.1_AZPAE14838_genomic	SGB13-MERGED-SGB172
SAMN04530063	SGB79
GCF_001420525.1_ASM142052v1_genomic	SGB13-MERGED-SGB172
SRS018769_bin_2	SGB213-MERGED-SGB29-MERGED-SGB85
GCF_000443285.1_S94v1_genomic	SGB24
GCF_003437975.1_ASM343797v1_genomic	SGB257
GCF_002135875.1_ASM213587v1_genomic	SGB13-MERGED-SGB172
SAMN10397209	SGB6
SAMN10397208	SGB6
SAMN10397205	SGB6
GCF_900408185.1_PTHi-9817_genomic	SGB5
SAMN10397207	SGB6
SAMN10397206	SGB6
SAMN10397201	SGB6
SAMN10397200	SGB6
SAMN10397203	SGB6
SAMN10397202	SGB6
SAMEA1406943	SGB16
SAMEA1406942	SGB16
SAMEA1406940	SGB16
SAMEA1406947	SGB16
SAMEA1406946	SGB16
SAMEA1406945	SGB16
SAMEA1406949	SGB16
SAMEA1406948	SGB16
SAMN04852992	SGB6
GCF_001449645.1_WH-SGI-V-07177_genomic	SGB13-MERGED-SGB172
0795_578_1_1_BHK8_S432-bin_1	SGB58
GCF_000269545.1_PB_Bact_thet_CL09T03C10_V1_genomic	SGB2
GCF_000579095.1_Stap_aure_M49474_V1_genomic	SGB24
GCF_900076895.1_12045_4_24_genomic	SGB62
SAMN04334485	SGB16
GCF_900624875.1_82C1_genomic	SGB290
GCF_000563855.1_Stap_aure_M68467_V1_genomic	SGB24
GCF_001452405.1_WH-SGI-V-07680_genomic	SGB13-MERGED-SGB172
GCF_003175235.1_ASM317523v1_genomic	SGB62
C0024B1	SGB112
GCF_007666515.1_ASM766651v1_genomic	SGB26-MERGED-SGB655
C0024B3	SGB112
C0024B4	SGB112
C0024B5	SGB112
GCA_002884915.1_ASM288491v1_genomic	SGB641
SAMN02603648	SGB90
SAMN02603649	SGB90
C0155A5	SGB300
GCF_006334535.1_ASM633453v1_genomic	SGB6
SAMN02741626	SGB3
SAMN02603640	SGB16
GCF_000158335.2_Bact_dorei_5_1_36_D4_V2_genomic	SGB22
GCF_000569175.1_Stap_aure_W46883_V1_genomic	SGB24
GCF_000792705.1_AZPAE15002_genomic	SGB13-MERGED-SGB172
GCF_000545965.1_Stap_aure_M0971_V1_genomic	SGB24
SAMN03455929	SGB285
GCF_001024435.1_ASM102443v1_genomic	SGB13-MERGED-SGB172
GCF_000273275.1_Bact_unif_CL03T12C37_V1_genomic	SGB157
GCF_000596805.1_Stap_aure_W62934_V1_genomic	SGB24
GCF_001304565.1_ASM130456v1_genomic	SGB72
GCF_000480615.1_Pseu_aeru_3094_V1_genomic	SGB13-MERGED-SGB172
GCF_000570495.1_Stap_aure_W75098_V1_genomic	SGB24
0795_578_1_1_BHK5_S907-bin_2	SGB200
GCF_000567865.1_MDRPA06_genomic	SGB13-MERGED-SGB172
GCF_000601825.1_Stap_aure_F45749_V1_genomic	SGB24
GCF_000532095.1_Stap_aure_M0896_V1_genomic	SGB24
GCF_000605045.1_Stap_aure_H22637_V1_genomic	SGB24
GCF_902501535.1_MC1_genomic	SGB434
GCF_001374895.1_253_12_5Pc_7_contigs_500_genomic	SGB13-MERGED-SGB172
SAMEA104606057	SGB97
SAMEA104606056	SGB97
JKR_12_29_17_D02_S684-bin_1	SGB118
GCF_000795405.1_AZPAE13757_genomic	SGB13-MERGED-SGB172
GCF_900036615.1_14355_4_16_genomic	SGB6
GCF_000361845.1_Stap_aure_M0687_V1_genomic	SGB24
SAMN04158333	SGB118
SAMN04158332	SGB118
GCF_900031065.1_14355_6_92_genomic	SGB6
GCF_000560825.1_Stap_aure_M12703_V1_genomic	SGB24
SAMEA4885878	SGB10
SAMEA1690357	SGB6
SAMEA1690356	SGB6
SAMEA1690355	SGB6
SAMEA1690354	SGB6
SAMEA1690353	SGB6
SAMEA1690352	SGB6
SAMEA1690351	SGB6
SAMEA1690350	SGB6
SAMEA1690358	SGB6
SAMN10979321	SGB65
GCF_900200715.1_B250_genomic	SGB6
C0170B4	SGB536
C0170B5	SGB536
C0170B2	SGB264
C0170B3	SGB610
GCF_003474125.1_ASM347412v1_genomic	SGB157
GCF_001765865.1_ASM176586v1_genomic	SGB13-MERGED-SGB172
SAMEA2271969	SGB3
GCF_000605205.1_Stap_aure_M13074_V1_genomic	SGB24
GCF_000474675.1_Lactobacillus_brevis_EW_genome_Assembly_genomic	SGB28
GCF_000547105.1_Stap_aure_M1084_V1_genomic	SGB24
GCF_008571445.1_ASM857144v1_genomic	SGB2
GCF_002917855.1_ASM291785v1_genomic	SGB5
GCF_000387165.2_ASM38716v2_genomic	SGB6
Mitchell_12_29_17_A05_S609-bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
0861_630_1_1_MRSI6_S860-bin_1	SGB154-MERGED-SGB94
GCF_000549165.1_Stap_aure_M1455_V1_genomic	SGB24
GCF_003496845.1_ASM349684v1_genomic	SGB6
SAMN09734549	SGB22
SAMN09734547	SGB163
SAMN00002206	SGB19-MERGED-SGB450-MERGED-SGB685
SAMEA3893919	SGB10
GCF_003464265.1_ASM346426v1_genomic	SGB330
GCF_002411865.3_ASM241186v3_genomic	SGB13-MERGED-SGB172
GCF_900077705.1_12045_4_6_genomic	SGB62
GCF_000542435.1_Stap_aure_WAMC6102_V1_genomic	SGB24
GCF_002188545.1_ASM218854v1_genomic	SGB13-MERGED-SGB172
GCF_000569855.1_Stap_aure_M77210_V1_genomic	SGB24
GCF_000554285.1_Stap_aure_M0290_V1_genomic	SGB24
AZ1_bin_1	SGB80
AZ1_bin_2	SGB216
AZ1_bin_8	SGB115-MERGED-SGB169-MERGED-SGB170-MERGED-SGB589
AZ1_bin_9	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
GCF_003495725.1_ASM349572v1_genomic	SGB6
SAMN04853018	SGB6
SAMN04853019	SGB6
SAMN04853012	SGB6
SAMN04853013	SGB6
SAMN04853010	SGB6
SAMN04853011	SGB6
SAMN04853016	SGB6
SAMN04853017	SGB6
SAMN04853014	SGB6
SAMN04853015	SGB6
GCF_901212495.1_NZ_Collinsella_aerofaciens_MC1_genomic	SGB434
MG_222781_bin_4	SGB653-MERGED-SGB75
GCF_000548925.1_Stap_aure_M1438_V1_genomic	SGB24
GCF_900033065.1_14355_5_80_genomic	SGB6
GCF_002001265.1_ASM200126v1_genomic	SGB13-MERGED-SGB172
SAMN06368619	SGB87
SAMN06368618	SGB87
SAMN06368611	SGB87
GCF_002724095.1_P._aeruginosa_X9820_genomic	SGB13-MERGED-SGB172
SAMN06368613	SGB87
SAMN06368612	SGB87
GCF_000536495.1_Stap_aure_SCLE6100_V1_genomic	SGB24
SAMN06368614	SGB87
