GCF_003469635.1_ASM346963v1_genomic	SGB516
GCA_004015225.1_ASM401522v1_genomic	SGB056
GCF_000783975.2_ASM78397v2_genomic	SGB597
SAMN03800297	SGB401
GCF_000792395.1_AZPAE15051_genomic	SGB359
SAMEA1690330	SGB513
C0130A3	SGB001
C0130A2	SGB001
C0130A1	SGB001
GCF_000794005.1_AZPAE14916_genomic	SGB359
C0130A5	SGB001
C0130A4	SGB001
SAMN03800294	SGB401
SRR6748145_bin_1	SGB521
GCF_900204405.1_22900_genomic	SGB513
SRR6748145_bin_2	SGB521
SAMEA1690335	SGB513
SAMN03800292	SGB401
GCF_000386285.2_ASM38628v2_genomic	SGB513
GCF_900034275.1_14555_6_40_genomic	SGB513
SAMEA1690337	SGB513
SAMN03800290	SGB401
SAMN06472813	SGB401
SAMN06472812	SGB401
GCF_000544005.1_Stap_aure_M0810_V1_genomic	SGB185
GCF_000577195.1_Stap_aure_F46798_V1_genomic	SGB185
GCF_900201965.1_R371_genomic	SGB513
GCF_900076205.1_11983_6_92_genomic	SGB238
GCF_001051865.1_ASM105186v1_genomic	SGB597
GCF_000386545.2_ASM38654v2_genomic	SGB513
GCF_002986245.1_ASM298624v1_genomic	SGB511
SAMEA3545308	SGB180
GCF_003996175.1_ASM399617v1_genomic	SGB513
GCF_001457615.1_NCTC10332_genomic	SGB359
GCF_002278095.1_ASM227809v1_genomic	SGB054
GCF_000548725.1_Stap_aure_M1428_V1_genomic	SGB185
GCF_000571035.1_Stap_aure_M62699_V1_genomic	SGB185
SAMN04111187	SGB601
SAMN08801529	SGB401
CM_D09_S836-bin_1	SGB266
GCF_000571775.1_Stap_aure_F23368_V1_genomic	SGB185
GCF_001064635.1_ASM106463v1_genomic	SGB024
GCF_000159315.1_ASM15931v1_genomic	SGB312
GCF_001181325.1_E5_London_17_VIM_2_12_12_genomic	SGB359
GCF_000367745.1_ASM36774v1_genomic	SGB185
SAMN03273368	SGB009
SAMN03273364	SGB392
SAMN03273363	SGB392
SAMN03273362	SGB392
SAMN03273361	SGB392
SAMN03273360	SGB392
MG_189662_bin_40	SGB453
MG_189662_bin_41	SGB237
GCF_006334835.1_ASM633483v1_genomic	SGB513
GCF_001065935.1_ASM106593v1_genomic	SGB597
0861_630_1_1_MRSI5_S855-bin_2	SGB374
GCF_001373815.1_243_15_121C_contigs_500_genomic	SGB359
GCF_000536855.1_Stap_aure_WMCA6084_V1_genomic	SGB185
GCF_900027475.1_14324_5_68_genomic	SGB513
MG_178903_bin_2	SGB381
MG_178903_bin_5	SGB001
MG_178903_bin_4	SGB266
MG_178903_bin_7	SGB157
MG_178903_bin_6	SGB061
MG_178903_bin_9	SGB506
MG_178903_bin_8	SGB600
SAMN05428934	SGB458
GCF_000026645.1_ASM2664v1_genomic	SGB359
SAMN02299481	SGB407
GCF_003464695.1_ASM346469v1_genomic	SGB360
GCF_000387105.2_ASM38710v2_genomic	SGB513
SAMN03333293	SGB313
GCF_001036195.1_ASM103619v1_genomic	SGB359
GCF_001375195.1_270_Rw109_contigs_500_genomic	SGB359
GCF_002797275.1_ASM279727v1_genomic	SGB238
GCF_900077675.1_11983_7_6_genomic	SGB296
SAMEA3879489	SGB598
SAMEA3879485	SGB598
SAMN02470080	SGB265
GCF_001765545.1_ASM176554v1_genomic	SGB359
GCF_000571595.1_Stap_aure_F77967_V1_genomic	SGB185
GCF_000532295.1_Stap_aure_M1020_V1_genomic	SGB185
GCF_001539845.1_12082_2_73_genomic	SGB597
SAMN02952974	SGB602
GCF_000794605.1_AZPAE14691_genomic	SGB359
GCF_000239695.1_Acti_grae_C83_V1_genomic	SGB465
C0015A3	SGB415
GCF_000571675.1_Stap_aure_F29997_V1_genomic	SGB185
GCF_900024345.1_14355_5_48_genomic	SGB513
SAMEA3729940	SGB598
SAMN04538185	SGB460
GCF_900075995.1_11983_6_72_genomic	SGB238
SAMN02338830	SGB513
SAMN02338831	SGB513
SAMN02338832	SGB513
SAMN02338833	SGB513
SAMN02338834	SGB513
SAMN02338835	SGB513
SAMN02338836	SGB513
SAMN02338837	SGB513
SAMN02338839	SGB513
SAMN00808957	SGB123
E3_1733_1310_1_BDMRSCQ9_1_S112-bin_2-SPLIT	SGB467
SRS064666_bin_3	SGB198
SRS064666_bin_1	SGB521
SRS064666_bin_5	SGB521
GCF_002197345.1_ASM219734v1_genomic	SGB485
GCF_900407865.1_PTHi-1539_genomic	SGB511
GCF_001450835.1_WH-SGI-V-07373_genomic	SGB359
SRS052859_bin_16	SGB467
SRS052859_bin_15	SGB137
SRS052859_bin_14	SGB380
SRS052859_bin_12	SGB453
SRS052859_bin_11	SGB562
SAMN02603486	SGB265
GCF_002116985.1_ASM211698v1_genomic	SGB359
GCA_003473935.1_ASM347393v1_genomic	SGB076
SAMN00014120	SGB414
SAMN08863465	SGB344
GCF_001024915.1_ASM102491v1_genomic	SGB359
GCF_900202035.1_R363_genomic	SGB513
SAMEA4462041	SGB281
SAMD00057778	SGB598
GCF_008330805.1_ASM833080v1_genomic	SGB513
GCA_900086195	SGB486
SAMEA26384668	SGB275
SAMEA3138381	SGB599
GCF_002986125.1_ASM298612v1_genomic	SGB511
SAMEA1031535	SGB601
GCF_001023925.1_ASM102392v1_genomic	SGB359
SAMEA1031537	SGB601
SAMEA1031530	SGB601
SAMEA1031531	SGB601
SAMEA1031532	SGB601
SAMEA1031533	SGB601
GCF_000552625.1_Stap_aure_M0137_V1_genomic	SGB185
SAMEA3466558	SGB401
SAMEA3466559	SGB401
GCF_000560145.1_Stap_aure_W48872_V1_genomic	SGB185
SAMEA3466550	SGB401
SAMEA3466551	SGB401
SAMEA3466552	SGB401
SAMEA3466553	SGB401
SAMEA3466554	SGB401
SAMEA3466555	SGB401
SAMN03339922	SGB603
SAMEA3466557	SGB401
SRS146924_bin_8	SGB600
SRS146924_bin_9	SGB467
SRS146924_bin_3	SGB521
SRS146924_bin_6	SGB416
SRS146924_bin_7	SGB266
SAMN03357999	SGB401
SAMN03357998	SGB401
C0009B1	SGB095
SAMN04002535	SGB053
SAMN03357991	SGB401
SAMN03357990	SGB401
SAMN03357993	SGB401
SAMN03357992	SGB401
SAMN03357995	SGB401
SAMN03357994	SGB401
SAMN03357997	SGB401
SAMN03357996	SGB401
0421_295_1_2_MRS6_S438-bin_1	SGB266
SAMN05596977	SGB198
GCF_003454775.1_ASM345477v1_genomic	SGB567
GCA_003514565.1_ASM351456v1_genomic	SGB056
GCA_002844905	SGB486
GCF_900202665.1_R825_genomic	SGB513
SAMEA104656308	SGB603
SAMEA104656309	SGB603
SAMEA104656304	SGB603
SAMEA104656305	SGB603
SAMEA104656306	SGB603
SAMEA104656307	SGB603
SAMEA104656300	SGB603
SAMEA104656301	SGB603
SAMEA104656302	SGB603
SAMEA104656303	SGB603
SAMN07343855	SGB095
GCF_002866805.1_ASM286680v1_genomic	SGB359
SAMN08162219	SGB401
SAMN09435184	SGB603
GCF_001035245.1_ASM103524v1_genomic	SGB359
SAMN08162217	SGB401
SAMN04414899	SGB401
SAMN04414898	SGB401
SAMN04414893	SGB401
SAMN04414892	SGB401
SAMN04414891	SGB401
SAMN04414890	SGB401
SAMN04414897	SGB401
SAMN04414896	SGB401
SAMN04414895	SGB401
SAMN04414894	SGB401
GCF_005890465.1_ASM589046v1_genomic	SGB405
GCF_900076385.1_12045_5_10_genomic	SGB288
F4_1630_1235_1_CBA2_S235-bin_1-SPLIT	SGB600
GCF_000824425.1_LES_CF_sputum_CF03_contigs_2_a1_genomic	SGB359
GCF_000791265.1_AZPAE14925_genomic	SGB359
SAMN02440916	SGB136
SAMN02440918	SGB527
GCF_000253215.1_ASM25321v1_genomic	SGB513
C0164F2	SGB080
GCF_000579495.1_Stap_aure_H53188_V1_genomic	SGB185
SAMEA3888185	SGB601
SAMEA3888184	SGB601
GCF_900204925.1_23464_genomic	SGB513
GCF_002193685.1_ASM219368v1_genomic	SGB359
GCF_000159175.1_ASM15917v1_genomic	SGB312
GCF_000571055.1_Stap_aure_M56985_V1_genomic	SGB185
GCF_003415475.1_ASM341547v1_genomic	SGB511
GCF_003457815.1_ASM345781v1_genomic	SGB360
GCF_001069675.1_ASM106967v1_genomic	SGB487
SRS011355_bin_2	SGB266
GCF_001909015.1_ASM190901v1_genomic	SGB511
GCF_000607065.1_Stap_aure_W76995_V1_genomic	SGB185
GCF_003353605.1_ASM335360v1_genomic	SGB358
GCF_001181125.1_P36_West_Midlands_5_VIM_2_06_12_genomic	SGB359
SAMD00000347	SGB571
GCF_006711525.1_ASM671152v1_genomic	SGB597
GCF_002326275.1_ASM232627v1_genomic	SGB359
SAMN03197795	SGB481
SAMN03197796	SGB481
SAMN03197791	SGB481
SAMN03197792	SGB481
SAMEA18409918	SGB407
SAMN04447977	SGB272
GCF_000592885.1_Stap_aure_M1251_V1_genomic	SGB185
GCF_001023975.1_ASM102397v1_genomic	SGB359
SAMEA95325418	SGB407
SAMN03653578	SGB179
GCF_000603165.1_Stap_aure_H65856_V1_genomic	SGB185
SAMN09736364	SGB180
GCF_000534835.1_Saureus301-188_genomic	SGB185
GCF_000595885.1_Stap_aure_DAR5835_V1_genomic	SGB185
GCF_002750585.1_ASM275058v1_genomic	SGB391
GCF_000386345.2_ASM38634v2_genomic	SGB513
GCF_001061145.1_ASM106114v1_genomic	SGB597
SAMEA4884873	SGB603
GCF_000602025.1_Stap_aure_M72087_V1_genomic	SGB185
SAMN02867583	SGB401
FB11_bin_1	SGB464
GCF_000387045.2_ASM38704v2_genomic	SGB513
SAMEA3893591	SGB603
SAMEA3893592	SGB603
SAMEA3893593	SGB603
SAMEA3893595	SGB603
SAMEA3893596	SGB603
SAMEA3893597	SGB603
BH9_bin_1	SGB521
GCF_000531895.1_Stap_aure_M0776_V1_genomic	SGB185
b4_bin_2	SGB521
GCF_000528575.1_Stap_aure_M0698_V1_genomic	SGB185
SAMEA2272672	SGB401
GCF_001059815.1_ASM105981v1_genomic	SGB342
GCF_900204755.1_23016_genomic	SGB513
GCF_002318215.1_ASM231821v1_genomic	SGB513
GCF_000629545.1_Pseu_aeru_BWH052_V1_genomic	SGB359
GCF_000545685.1_Stap_aure_M0948_V1_genomic	SGB185
SAMEA3893628	SGB603
SAMEA3893629	SGB603
SAMEA3893627	SGB603
SAMEA3893624	SGB603
SAMEA3893622	SGB603
SAMEA3893623	SGB603
SAMEA3893620	SGB603
SAMEA3893621	SGB603
GCF_900201855.1_R258_genomic	SGB513
GCF_001184445.1_ASM118444v1_genomic	SGB511
SAMN10744144	SGB603
SAMN10744145	SGB603
SAMEA3956099	SGB598
SAMN10744143	SGB603
SAMN10744140	SGB603
SAMN10744141	SGB603
SAMEA3956097	SGB598
SAMN09734201	SGB284
GCF_002201305.1_ASM220130v1_genomic	SGB359
GCA_002807065	SGB486
GCA_002853565	SGB486
GCF_001036065.1_ASM103606v1_genomic	SGB359
GCF_003252775.1_ASM325277v1_genomic	SGB440
Mitchell_12_29_17_C04_S603-bin_1	SGB266
SAMN07980961	SGB413
GCF_005890355.1_ASM589035v1_genomic	SGB405
SAMN02471847	SGB567
GCF_900205035.1_99547_genomic	SGB513
SAMN02436720	SGB194
GCF_000561805.1_Stap_aure_F68118_V1_genomic	SGB185
SAMN02400183	SGB401
SAMN02400188	SGB401
SAMEA1407026	SGB598
GCF_003475445.1_ASM347544v1_genomic	SGB022
GCF_002988885.1_ASM298888v1_genomic	SGB511
GCF_002991295.1_ASM299129v1_genomic	SGB511
GCF_000448125.1_ASM44812v1_genomic	SGB513
GCF_900077935.1_11983_7_30_genomic	SGB238
GCF_001910265.1_ASM191026v1_genomic	SGB359
GCF_007897045.1_ASM789704v1_genomic	SGB511
GCF_000528155.1_Stap_aure_M0666_V1_genomic	SGB185
SAMN08569881	SGB598
GCF_000537115.1_Stap_aure_SJUD6104_V1_genomic	SGB185
SAMN10742278	SGB344
GCF_000455405.1_B3-208_genomic	SGB359
SAMN09631728	SGB348
SAMN10742270	SGB344
GCF_004802445.1_ASM480244v1_genomic	SGB511
GCF_001444815.1_ASM144481v1_genomic	SGB359
SAMD00061080	SGB009
GCF_001100505.1_6714_4_2_genomic	SGB513
SAMN11431855	SGB491
SAMN02713668	SGB401
GCF_000563915.1_Stap_aure_M74952_V1_genomic	SGB185
GCF_001087685.1_6714_3_15_genomic	SGB513
GCF_000949245.1	SGB491
GCF_000328125.2_ASM32812v2_genomic	SGB513
GCF_001036145.1_ASM103614v1_genomic	SGB359
SAMEA72820168	SGB401
SAMEA3662940	SGB603
SAMEA4520970	SGB598
SAMEA4520971	SGB598
SAMEA4520972	SGB598
GCF_000593585.1_Stap_aure_F46600_V1_genomic	SGB185
GCF_000790065.1_AZPAE14860_genomic	SGB359
0795_578_1_1_LKV3_S448-bin_1	SGB492
GCF_000572465.1_Stap_aure_WMCA6086_V1_genomic	SGB185
SAMEA104210768	SGB401
SAMEA104458420	SGB402
GCF_900076525.1_12045_5_27_genomic	SGB238
GCA_000694195	SGB486
GCF_000629065.1_Pseu_aeru_BWH033_V1_genomic	SGB359
SAMEA1407029	SGB598
SAMEA1407028	SGB598
GCF_002159215.1_ASM215921v1_genomic	SGB016
SAMEA1407023	SGB598
SAMEA1407022	SGB598
SAMEA1407021	SGB598
SAMEA1407020	SGB598
SAMEA1407027	SGB598
GCA_002885135.1_ASM288513v1_genomic	SGB239
SAMEA1407025	SGB598
SAMEA1407024	SGB598
GCF_001298195.1_ASM129819v1_genomic	SGB511
GCF_005890255.1_ASM589025v1_genomic	SGB405
SAMN02369512	SGB402
SAMN08102330	SGB242
GCF_900203065.1_R937_genomic	SGB513
GCF_900076775.1_12045_5_48_genomic	SGB238
GCF_000541115.1_Stap_aure_COAS6060_V1_genomic	SGB185
SAMN07326148	SGB125
SAMN07326149	SGB125
SAMN07326146	SGB125
SAMN07326147	SGB125
GCF_001540665.1_12045_8_12_genomic	SGB597
SAMN07326143	SGB125
GCF_000542295.1_Stap_aure_WAMC6043_V1_genomic	SGB185
GCF_001539665.1_12082_3_51_genomic	SGB597
GCF_003414385.1_ASM341438v1_genomic	SGB511
SAMN08130366	SGB053
GCF_001023775.1_ASM102377v1_genomic	SGB359
G6_bin_1	SGB486
GCF_000607565.1_Stap_aure_DAR3576_V1_genomic	SGB185
GCF_900201705.1_R210_genomic	SGB513
GCF_000537335.1_Stap_aure_WAMC6003_V1_genomic	SGB185
SAMN03339574	SGB513
SAMN07326144	SGB125
SAMN02808322	SGB414
SAMN02808323	SGB414
SAMN02808320	SGB414
SAMN02808321	SGB414
SAMN02808326	SGB414
SAMN02808325	SGB414
GCF_000574165.1_Stap_aure_M1262_V1_genomic	SGB185
GCA_003471085.1_ASM347108v1_genomic	SGB076
SAMN02471474	SGB603
GCF_004126455.1_ASM412645v1_genomic	SGB566
SAMN02470781	SGB414
SAMN02470780	SGB414
GCF_000549805.1_Stap_aure_M1476_V1_genomic	SGB185
SAMN02643343	SGB344
SAMN02643342	SGB344
MG_2009001379_bin_2	SGB425
MG_2009001379_bin_3	SGB404
SAMN02471781	SGB344
n10_bin_1	SGB521
GCF_000574105.1_Stap_aure_M1267_V1_genomic	SGB185
GCF_003492315.1_ASM349231v1_genomic	SGB513
SAMN04599901	SGB401
SAMN04599900	SGB401
SAMN04599903	SGB401
SAMN04599902	SGB401
SAMN04599905	SGB401
GCF_000789645.1_AZPAE15036_genomic	SGB359
SAMN04599907	SGB401
SAMN04599906	SGB401
SAMN04599909	SGB401
SAMN04599908	SGB401
GCF_900075295.1_11983_7_78_genomic	SGB238
GCF_000572585.1_Stap_aure_MISS6131_V1_genomic	SGB185
GCF_900201545.1_R109_genomic	SGB513
GCF_000556805.1_Stap_aure_M0508_V1_genomic	SGB185
GCF_003942365.1_ASM394236v1_genomic	SGB490
SAMN07125936	SGB344
GCF_001180925.1_P26_Wales_1_VIM_2_11_10_genomic	SGB359
SAMN07125938	SGB344
GCF_001539585.1_12082_2_69_genomic	SGB597
GCF_000482025.1_Pseu_aeru_62_V1_genomic	SGB359
0809_588_1_1_MRSIHK8_S782-bin_1	SGB222
GCF_000528735.1_Stap_aure_M0709_V1_genomic	SGB185
C0040A1	SGB464
CM_C04_S795-bin_1	SGB266
GCF_000604605.1_Stap_aure_F12917_V1_genomic	SGB185
SAMN09781070	SGB567
GCF_008572315.1_ASM857231v1_genomic	SGB396
GCF_003415355.1_ASM341535v1_genomic	SGB511
GCA_003446165.1_ASM344616v1_genomic	SGB013
GCF_001180625.1_P11_London_17_VIM_2_10_09_genomic	SGB359
GCF_900407365.1_PTHi-10167_genomic	SGB511
GCF_000386405.2_ASM38640v2_genomic	SGB513
JKR_P1_80_H10_S752_001-bin_1	SGB237
SAMEA1523426	SGB598
SAMEA1523427	SGB598
SAMEA1523424	SGB598
SAMEA1523425	SGB598
SAMEA1523422	SGB598
SAMEA1523423	SGB598
SAMEA1523420	SGB598
SAMEA1523421	SGB598
SAMEA1523428	SGB598
GCF_002983755.1_ASM298375v1_genomic	SGB511
GCF_001374035.1_280_15_311Bb_contigs_500_genomic	SGB359
GCF_002221655.1_ASM222165v1_genomic	SGB057
GCF_008572155.1_ASM857215v1_genomic	SGB180
GCF_001538925.1_12082_3_9_genomic	SGB597
SAMN06034726	SGB197
SAMEA1677479	SGB513
SAMEA1677478	SGB513
GCF_001658075.1_ASM165807v1_genomic	SGB491
GCA_000765465.1_ASM76546v1_genomic	SGB200
MG_1061301189_bin_3	SGB266
GCF_001057195.1_ASM105719v1_genomic	SGB511
SAMN04542846	SGB481
SAMN08798946	SGB283
SAMN04542849	SGB481
GCF_000586795.1_Stap_aure_W42304_V1_genomic	SGB185
GCF_000594825.1_Stap_aure_H65853_V1_genomic	SGB185
SAMN10272808	SGB407
GCF_900029095.1_14555_5_72_genomic	SGB513
SAMN02415241	SGB401
SAMN02415240	SGB401
GCF_000557105.1_Stap_aure_M0533_V1_genomic	SGB185
GCF_000572425.1_Stap_aure_OCMM6115_V1_genomic	SGB185
GCF_002988945.1_ASM298894v1_genomic	SGB511
GCF_002073235.2_ASM207323v2_genomic	SGB513
SAMN02463738	SGB092
GCF_000327645.2_ASM32764v2_genomic	SGB513
GCF_900204955.1_99610_genomic	SGB513
GCF_002983745.1_ASM298374v1_genomic	SGB511
GCF_004024335.1_ASM402433v1_genomic	SGB485
GCF_000363865.1_Stap_aure_B53639_V1_genomic	SGB185
JKR_P1_15_G02_S687_001-bin_1	SGB266
SAMN06473630	SGB179
SAMN06473638	SGB255
SAMN06473639	SGB255
GCF_000386065.2_ASM38606v2_genomic	SGB513
GCF_003800015.1_ASM380001v1_genomic	SGB513
GCF_003416765.1_ASM341676v1_genomic	SGB553
SAMN02463191	SGB401
SAMN04543083	SGB401
SAMN04543082	SGB401
SAMN04543081	SGB401
SAMN04543080	SGB401
SAMN04543087	SGB401
SAMN04543086	SGB401
SAMN04543085	SGB401
SAMN04543084	SGB401
SAMN04543089	SGB401
SAMN04543088	SGB401
GCA_900174345	SGB461
GCF_001991115.1_ASM199111v1_genomic	SGB343
SAMN06624124	SGB253
SAMN06624125	SGB266
SAMN06624126	SGB281
GCF_002845565.1_ASM284556v1_genomic	SGB513
GCF_001024135.1_ASM102413v1_genomic	SGB359
SAMN06624123	SGB481
GCF_900200085.1_B077_genomic	SGB513
GCF_902362815.1_MGYG-HGUT-00061_genomic	SGB574
0809_588_1_1_LKV10_S418-bin_1	SGB394
SAMN04968151	SGB174
GCF_002136495.1_ASM213649v1_genomic	SGB359
GCF_000595385.1_Stap_aure_DAR5807_V1_genomic	SGB185
GCF_000578335.1_Stap_aure_F70077_V1_genomic	SGB185
GCF_000553985.1_Stap_aure_M0262_V1_genomic	SGB185
SAMN03766175	SGB402
GCF_001992595.1_ASM199259v1_genomic	SGB343
SAMEA72821668	SGB401
GCF_000013465.1_ASM1346v1_genomic	SGB185
GCF_000556325.1_Stap_aure_M0462_V1_genomic	SGB185
GCF_003438825.1_ASM343882v1_genomic	SGB516
SAMEA4884683	SGB603
GCF_003799255.1_ASM379925v1_genomic	SGB513
GCF_900022495.1_14412_4_57_genomic	SGB511
GCF_001024565.1_ASM102456v1_genomic	SGB359
MG_4008501299_bin_2	SGB519
SAMN05410568	SGB401
MG_4008501299_bin_7	SGB562
MG_4008501299_bin_6	SGB018
MG_4008501299_bin_5	SGB435
SAMN02769693	SGB401
GCF_000533195.1_Stap_aure_M1502_V1_genomic	SGB185
GCF_000795685.1_AZPAE13879_genomic	SGB359
SAMN02769696	SGB401
SAMN02769694	SGB401
GCA_002103605	SGB486
SAMEA1690415	SGB513
SAMEA1690416	SGB513
SAMEA1690417	SGB513
SAMEA1690410	SGB513
GCF_001449325.1_WH-SGI-V-07070_genomic	SGB359
SAMEA1690412	SGB513
SAMEA1690413	SGB513
SAMEA1690418	SGB513
SAMEA1690419	SGB513
SAMEA1008223	SGB414
GCF_004684265.1_ASM468426v1_genomic	SGB395
SAMEA4884531	SGB603
SAMEA51824668	SGB242
GCF_004347475.1_ASM434747v1_genomic	SGB180
MG_192622_bin_1	SGB194
SAMD00078313	SGB265
GCF_000009665.1_ASM966v1_genomic	SGB185
SAMEA4885488	SGB603
C0161C2	SGB198
C0161C1	SGB198
GCF_002330555.1_ASM233055v1_genomic	SGB359
SAMN11523820	SGB582
GCF_002986425.1_ASM298642v1_genomic	SGB511
SAMN03140316	SGB125
EE1_bin_1	SGB521
SAMN02351420	SGB401
GCF_000545645.1_Stap_aure_M0945_V1_genomic	SGB185
GCF_003471865.1_ASM347186v1_genomic	SGB399
GCF_000557845.1_Stap_aure_M0590_V1_genomic	SGB185
MG_226813_bin_30	SGB462
GCF_001537705.1_12082_3_82_genomic	SGB597
MG_175836_bin_8	SGB228
MG_175836_bin_7	SGB331
GCF_000448025.1_ASM44802v1_genomic	SGB513
MG_175836_bin_1	SGB194
GCF_000247395.1_ASM24739v2_genomic	SGB185
SAMN03197615	SGB481
GCF_900199845.1_B091_genomic	SGB513
GCF_000554585.1_Stap_aure_M0314_V1_genomic	SGB185
GCF_007896565.1_ASM789656v1_genomic	SGB286
GCA_003474085.1_ASM347408v1_genomic	SGB442
SAMN09734426	SGB009
SAMEA72838168	SGB401
GCF_000262895.1_VRSA05_2_genomic	SGB185
SAMN08056486	SGB401
SAMN08056487	SGB401
GCF_001990445.1_ASM199044v1_genomic	SGB359
SAMN08056485	SGB401
SAMN08056483	SGB401
GCF_009024775.1_ASM902477v1_genomic	SGB183
SAMN02944835	SGB401
SAMN02944834	SGB401
GCF_000468555.2_ASM46855v1_genomic	SGB359
SAMN08056488	SGB401
GCF_900407425.1_PTHi-11607_genomic	SGB511
GCF_000362545.1_Stap_aure_M1037_V1_genomic	SGB185
GCF_000361405.1_Stap_aure_M0528_V1_genomic	SGB185
GCA_002851195	SGB486
SAMN09736543	SGB265
GCF_000549925.1_Stap_aure_M1487_V1_genomic	SGB185
SAMN07411314	SGB401
SAMN07411315	SGB401
SAMN07411316	SGB401
SAMN07411317	SGB401
GCF_000563095.1_Stap_aure_F35307_V1_genomic	SGB185
GCF_000587455.1_Stap_aure_H68996_V1_genomic	SGB185
SAMN07411318	SGB401
SAMN07411319	SGB401
GCF_000547745.1_Stap_aure_M0760_V1_genomic	SGB185
GCF_000550505.1_Stap_aure_M1534_V1_genomic	SGB185
SAMN04852998	SGB513
SAMN04852999	SGB513
SRS018769_bin_1	SGB266
SAMN04852990	SGB513
SAMN04852991	SGB513
GCF_002134835.1_ASM213483v1_genomic	SGB359
SAMN04852993	SGB513
SAMN04852994	SGB513
SAMN04852995	SGB513
SAMN04852996	SGB513
SAMN04852997	SGB513
GCF_002237715.1_ASM223771v1_genomic	SGB511
SAMN10375211	SGB143
SAMN10375216	SGB344
SAMN10375217	SGB344
SAMN10375215	SGB344
SAMN00116874	SGB481
SAMN10375219	SGB344
GCF_003414235.1_ASM341423v1_genomic	SGB511
GCF_002990605.1_ASM299060v1_genomic	SGB511
SAMN00002238	SGB407
GCF_001183245.1_Nm100572_genomic	SGB513
SAMN06109230	SGB242
SAMEA3918789	SGB598
SAMEA3918788	SGB598
SAMEA3918783	SGB598
SAMEA3918782	SGB598
SAMEA3918781	SGB598
SAMEA3918780	SGB598
SAMEA3918787	SGB598
SAMEA3918786	SGB598
SAMEA3918785	SGB598
SAMEA3918784	SGB598
GCF_000544325.1_Stap_aure_M0838_V1_genomic	SGB185
GCF_000545725.1_Stap_aure_M0954_V1_genomic	SGB185
F1_1457_1080_3_CBA8_S233-bin_1-SPLIT	SGB061
SAMD00047622	SGB242
SAMD00047623	SGB242
SAMD00047620	SGB242
SAMD00047621	SGB242
SAMN09977083	SGB598
GCF_003800365.1_ASM380036v1_genomic	SGB513
GCF_000792005.1_AZPAE14971_genomic	SGB359
GCF_003425465.1_ASM342546v1_genomic	SGB511
SAMN07343970	SGB095
SAMN09692013	SGB401
GCF_002093545.1_ASM209354v1_genomic	SGB188
GCF_001994615.1_ASM199461v1_genomic	SGB343
GCF_900075595.1_11983_6_20_genomic	SGB238
GCF_001298205.1_ASM129820v1_genomic	SGB511
SAMN08281078	SGB560
GCF_003842275.1_INS-Nm1112_genomic	SGB513
GCF_900028025.1_14555_6_28_genomic	SGB513
F1_1457_1080_3_CBA5_S253-bin_1-SPLIT	SGB137
0421_295_1_1_MRS2_S399-bin_1	SGB266
GCF_002968955.1_ASM296895v1_genomic	SGB359
SRS064376_bin_1	SGB266
SRS064376_bin_2	SGB266
SAMN03200076	SGB412
GCF_003600425.1_ASM360042v1_genomic	SGB513
GCF_000595445.1_Stap_aure_DAR5811_V1_genomic	SGB185
GCF_002888655.1_ASM288865v1_genomic	SGB057
GCF_900200325.1_B166_genomic	SGB513
GCF_000548825.1_Stap_aure_M1433_V1_genomic	SGB185
GCF_000571215.1_Stap_aure_H68256_V1_genomic	SGB185
GCF_900407775.1_PTHi-13484_genomic	SGB511
GCF_900201535.1_R056_genomic	SGB513
SAMN04599904	SGB401
GCF_008180055.1_ASM818005v1_genomic	SGB399
SAMN04417919	SGB401
GCF_002104615.1_ASM210461v1_genomic	SGB359
SRR6747945_bin_1	SGB521
SAMN05721783	SGB599
SAMN02470230	SGB521
SAMN05721787	SGB513
SAMN07944242	SGB538
GCF_002989715.1_ASM298971v1_genomic	SGB511
GCF_000793955.1_AZPAE15034_genomic	SGB359
SAMN04487789	SGB408
GCF_900204375.1_22899_genomic	SGB513
GCF_000577405.1_Stap_aure_F53404_V1_genomic	SGB185
GCF_008572195.1_ASM857219v1_genomic	SGB396
SAMN00216780	SGB579
BI7_bin_3	SGB245
GCF_000555085.1_Stap_aure_M0355_V1_genomic	SGB185
GCF_000555525.1_Stap_aure_M0398_V1_genomic	SGB185
GCF_005890375.1	SGB405
GCF_001555325.1_ASM155532v1_genomic	SGB359
C0039A3	SGB404
C0039A2	SGB404
C0039A1	SGB404
C0039A4	SGB404
C0034C1	SGB467
C0034C2	SGB404
C0034C3	SGB467
C0034C5	SGB404
GCF_001052295.1_ASM105229v1_genomic	SGB030
SAMN05631197	SGB053
GCF_001066195.1_ASM106619v1_genomic	SGB024
GCF_003433105.1_ASM343310v1_genomic	SGB513
GCF_000794825.1_AZPAE14704_genomic	SGB359
GCF_003843355.1_INS-Nm997_genomic	SGB513
GCF_900043305.1_14355_8_27_genomic	SGB513
GCF_000387025.2_ASM38702v2_genomic	SGB513
GCF_000293305.1_ASM29330v1_genomic	SGB513
GCF_002318375.1_ASM231837v1_genomic	SGB513
GCF_000559645.1_Stap_aure_W38597_V1_genomic	SGB185
GCF_000455505.1_B3-20M_genomic	SGB359
GCF_000550125.1_Stap_aure_M1505_V1_genomic	SGB185
GCF_002142575.1_ASM214257v1_genomic	SGB054
DZD_CM_11_S779-bin_1	SGB266
FB10_bin_4	SGB416
GCF_002134975.1_ASM213497v1_genomic	SGB359
