MG_175836_bin_36	2.6143	SGB078	Anaerococcus_lactolyticus	North_America	H	P
SRR6747991_bin_2	4.92808	SGB266	Lactobacillus_crispatus	North_America	Other	P
SRS016191_bin_2	3.69409	SGB266	Lactobacillus_crispatus	North_America	NA	N
SRS016191_bin_3	2.94234	SGB266	Lactobacillus_crispatus	North_America	NA	N
JKR_P1_11_C02_S683_001-bin_1	0.932572	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
DZD_CM_14_S782-bin_2	2.5894	SGB266	Lactobacillus_crispatus	North_America	W	N
JKR_P1_06_F01_S678_001-bin_1	0.869309	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
a1_bin_1	1.24	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
MG_114717_bin_1	2.58115	SGB266	Lactobacillus_crispatus	North_America	As	P
MG_1063201159_bin_2	3.07758	SGB266	Lactobacillus_crispatus	North_America	NA	P
DZD_CM_24_S792-bin_1	0.659353	SGB266	Lactobacillus_crispatus	North_America	W	N
C0020A1	0.240836	SGB266	Lactobacillus_crispatus	North_America	As	P
C0020A3	0.251903	SGB266	Lactobacillus_crispatus	North_America	As	P
C0020A2	0.240836	SGB266	Lactobacillus_crispatus	North_America	As	P
C0020A5	0.23533	SGB266	Lactobacillus_crispatus	North_America	As	P
C0020A4	0.238081	SGB266	Lactobacillus_crispatus	North_America	As	P
MG_1061301269_bin_1	1.10882	SGB266	Lactobacillus_crispatus	North_America	NA	P
CM_E09_S837-bin_2	0.912584	SGB266	Lactobacillus_crispatus	North_America	W	N
CM_F10_S846-bin_1	0.381583	SGB266	Lactobacillus_crispatus	North_America	W	N
DZD_CM_09_S777-bin_1	0.42398	SGB266	Lactobacillus_crispatus	North_America	W	N
C0123B2	0.351914	SGB266	Lactobacillus_crispatus	North_America	W	P
C0123B3	0.351914	SGB266	Lactobacillus_crispatus	North_America	W	P
C0123B1	0.351914	SGB266	Lactobacillus_crispatus	North_America	W	P
SRS042858_bin_1	2.25651	SGB266	Lactobacillus_crispatus	North_America	NA	N
k11_bin_1	1.45076	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
AA8_bin_2	0.804257	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
BH6_bin_1	0.826969	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
SRS142521_bin_1	3.81928	SGB266	Lactobacillus_crispatus	North_America	NA	N
SRS142521_bin_2	3.85787	SGB266	Lactobacillus_crispatus	North_America	NA	N
CM_F06_S814-bin_1	0.587519	SGB266	Lactobacillus_crispatus	North_America	W	N
CM_E08_S829-bin_1	0.726808	SGB266	Lactobacillus_crispatus	North_America	W	N
AG15_bin_1	0.614558	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
EE7_bin_1	0.838426	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
SRR6747987_bin_2	1.86195	SGB266	Lactobacillus_crispatus	North_America	Other	P
SRR6747987_bin_1	3.70638	SGB266	Lactobacillus_crispatus	North_America	Other	P
Prac2_bin_2	2.05456	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
C0175A3	0.495906	SGB266	Lactobacillus_crispatus	North_America	H	P
Mitchell_12_29_17_C07_S627-bin_2	1.27767	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
JKR_P1_14_F02_S686_001-bin_1	1.01459	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
CM_B09_S834-bin_1	0.375609	SGB266	Lactobacillus_crispatus	North_America	W	N
SRR6747953_bin_1	2.84057	SGB266	Lactobacillus_crispatus	North_America	H	P
SRR6747953_bin_2	3.19897	SGB266	Lactobacillus_crispatus	North_America	H	P
0421_295_1_1_MRS3_S803-bin_2	2.15695	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
SRR6748173_bin_1	1.49234	SGB266	Lactobacillus_crispatus	North_America	W	P
CM_B02_S778-bin_1	0.42398	SGB266	Lactobacillus_crispatus	North_America	W	N
SRS103938_bin_2	6.00659	SGB266	Lactobacillus_crispatus	North_America	NA	N
SRS103938_bin_5	4.65005	SGB266	Lactobacillus_crispatus	North_America	NA	N
BM9_bin_1	0.888862	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
CM_G08_S831-bin_2	1.10007	SGB266	Lactobacillus_crispatus	North_America	W	N
SRS048536_bin_2	0.808024	SGB266	Lactobacillus_crispatus	North_America	NA	N
AZ8_bin_1	0.580821	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
BN2_bin_1	0.884936	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
A9-2_bin_1	3.07758	SGB266	Lactobacillus_crispatus	North_America	AA	M
DZD_CM_03_S771-bin_1	0.560872	SGB266	Lactobacillus_crispatus	North_America	W	N
SRS098530_bin_3	2.26378	SGB266	Lactobacillus_crispatus	North_America	NA	N
SRS017520_bin_1	1.68391	SGB266	Lactobacillus_crispatus	North_America	NA	N
FC11_bin_1	1.26347	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
DZD_CM_10_S778-bin_2	0.316966	SGB266	Lactobacillus_crispatus	North_America	W	N
MG_211592_bin_3	6.03145	SGB266	Lactobacillus_crispatus	North_America	W	P
MG_211592_bin_2	5.7671	SGB266	Lactobacillus_crispatus	North_America	W	P
CM_E03_S789-bin_1	0.574147	SGB266	Lactobacillus_crispatus	North_America	W	N
C0171C5	0.628226	SGB266	Lactobacillus_crispatus	North_America	AA	P
MG_190852_bin_7	2.79555	SGB266	Lactobacillus_crispatus	North_America	W	P
JKR_P1_01_A01_S673_001-bin_1	1.00623	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
C0172A1	0.641996	SGB266	Lactobacillus_crispatus	North_America	AA	P
C0172A3	0.701675	SGB266	Lactobacillus_crispatus	North_America	AA	P
C0172A2	0.628226	SGB266	Lactobacillus_crispatus	North_America	AA	P
C0172A4	0.691005	SGB266	Lactobacillus_crispatus	North_America	AA	P
C9_bin_1	0.408721	SGB266	Lactobacillus_crispatus	North_America	W	M
CM_B12_S858-bin_1	1.51342	SGB266	Lactobacillus_crispatus	North_America	W	N
C0059E1	0.257463	SGB266	Lactobacillus_crispatus	North_America	AA	P
C0059E3	0.265838	SGB266	Lactobacillus_crispatus	North_America	AA	P
C0059E2	0.26025	SGB266	Lactobacillus_crispatus	North_America	AA	P
C0028A1	0.480022	SGB266	Lactobacillus_crispatus	North_America	H	P
Z3_bin_1	0.570819	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
AE16_bin_4	1.99514	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
Z6_bin_3	4.0724	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
DZD_CM_27_S795-bin_1	0.316966	SGB266	Lactobacillus_crispatus	North_America	W	N
CM_E07_S821-bin_1	0.363721	SGB266	Lactobacillus_crispatus	North_America	W	N
DZD_CM_23_S791-bin_1	0.518381	SGB266	Lactobacillus_crispatus	North_America	W	N
MG_1061301329_bin_5	3.29357	SGB266	Lactobacillus_crispatus	North_America	NA	P
DZD_CM_04_S772-bin_1	0.521614	SGB266	Lactobacillus_crispatus	North_America	W	N
SRR6748209_bin_1	0.600989	SGB266	Lactobacillus_crispatus	North_America	W	P
MG_4008301269_bin_4	0.436283	SGB266	Lactobacillus_crispatus	North_America	NA	P
0795_578_1_1_MRSI6_S901-bin_1	1.5347	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
MG_4010001229_bin_1	1.36991	SGB266	Lactobacillus_crispatus	North_America	NA	P
DZD_CM_32_S800-bin_1	0.369655	SGB266	Lactobacillus_crispatus	North_America	W	N
JKR_P1_03_C01_S675_001-bin_1	0.877107	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
Lactobacillus_crispatus_233_S810-bin_1	0.544411	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
CM_D10_S844-bin_2	0.557568	SGB266	Lactobacillus_crispatus	North_America	W	N
CM_F07_S822-bin_1	0.378594	SGB266	Lactobacillus_crispatus	North_America	W	N
A9_bin_4	3.21972	SGB266	Lactobacillus_crispatus	North_America	W	M
0421_295_1_1_MRS4_S811-bin_1	1.57789	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
DZD_CM_30_S798-bin_2	0.448671	SGB266	Lactobacillus_crispatus	North_America	W	N
SRS015168_bin_3	3.65754	SGB266	Lactobacillus_crispatus	North_America	NA	N
MG_4010001319_bin_1	1.68391	SGB266	Lactobacillus_crispatus	North_America	NA	P
SRR6748174_bin_1	2.24927	SGB266	Lactobacillus_crispatus	North_America	W	P
CM_B07_S818-bin_1	0.393593	SGB266	Lactobacillus_crispatus	North_America	W	N
0421_295_1_2_MRS8_S452-bin_1	0.928558	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
SRS022158_bin_1	0.461146	SGB266	Lactobacillus_crispatus	North_America	NA	N
CM_D07_S820-bin_2	0.384578	SGB266	Lactobacillus_crispatus	North_America	W	N
SRR6747958_bin_2	3.49268	SGB266	Lactobacillus_crispatus	North_America	H	P
MG_224410_bin_8	2.27838	SGB266	Lactobacillus_crispatus	North_America	H	P
CM_A05_S801-bin_4	3.0875	SGB266	Lactobacillus_crispatus	North_America	W	N
SRS020349_bin_2	2.67335	SGB266	Lactobacillus_crispatus	North_America	NA	N
SRS077751_bin_2	4.75157	SGB266	Lactobacillus_crispatus	North_America	NA	N
SRS077751_bin_4	3.68186	SGB266	Lactobacillus_crispatus	North_America	NA	N
SRR6748208_bin_3	2.08822	SGB266	Lactobacillus_crispatus	North_America	W	P
C0175C1	0.480022	SGB266	Lactobacillus_crispatus	North_America	H	P
CM_D03_S788-bin_1	0.521614	SGB266	Lactobacillus_crispatus	North_America	W	N
C0174C1	0.574147	SGB266	Lactobacillus_crispatus	North_America	H	P
SRR6747949_bin_3	4.5678	SGB266	Lactobacillus_crispatus	North_America	H	P
AA2_bin_1	1.51342	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
SRS015054_bin_4	2.54028	SGB266	Lactobacillus_crispatus	North_America	NA	N
DZD_CM_19_S787-bin_1	0.476862	SGB266	Lactobacillus_crispatus	North_America	W	N
0421_295_1_2_MRS1_S859-bin_1	2.57292	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
Mitchell_12_29_17_C03_S595-bin_1	1.52936	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
SRS014494_bin_1	0.960897	SGB266	Lactobacillus_crispatus	North_America	NA	N
C0171A2	0.631659	SGB266	Lactobacillus_crispatus	North_America	AA	P
C0171A3	0.6248	SGB266	Lactobacillus_crispatus	North_America	AA	P
C0171A1	0.635099	SGB266	Lactobacillus_crispatus	North_America	AA	P
SRS021969_bin_1	0.547692	SGB266	Lactobacillus_crispatus	North_America	NA	N
SRR6747988_bin_3	3.96325	SGB266	Lactobacillus_crispatus	North_America	Other	P
SRR6747988_bin_2	3.07758	SGB266	Lactobacillus_crispatus	North_America	Other	P
AP6_bin_1	2.44475	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
AP6_bin_2	2.84057	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
C0115A4	0.240836	SGB266	Lactobacillus_crispatus	North_America	W	P
C0115A5	0.257463	SGB266	Lactobacillus_crispatus	North_America	W	P
C0115A1	0.240836	SGB266	Lactobacillus_crispatus	North_America	W	P
C0115A2	0.263042	SGB266	Lactobacillus_crispatus	North_America	W	P
C0115A3	0.25468	SGB266	Lactobacillus_crispatus	North_America	W	P
A6-2_bin_1	1.11321	SGB266	Lactobacillus_crispatus	North_America	AA	M
CM_G06_S815-bin_2	1.65552	SGB266	Lactobacillus_crispatus	North_America	W	N
BI4_bin_2	1.10882	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
Mitchell_12_29_17_F06_S622-bin_1	0.384578	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
CM_C05_S803-bin_1	0.369655	SGB266	Lactobacillus_crispatus	North_America	W	N
DZD_CM_01_S769-bin_1	0.390583	SGB266	Lactobacillus_crispatus	North_America	W	N
MG_175836_bin_26	1.65552	SGB266	Lactobacillus_crispatus	North_America	H	P
c7_bin_1	0.748619	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
Mitchell_12_29_17_G06_S623-bin_1	2.28571	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
C0125A1	0.652391	SGB266	Lactobacillus_crispatus	North_America	H	P
C0125A5	0.638544	SGB266	Lactobacillus_crispatus	North_America	H	P
C0125A4	0.645455	SGB266	Lactobacillus_crispatus	North_America	H	P
Mitchell_12_29_17_E06_S621-bin_1	0.964976	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
BK8_bin_3	3.03826	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
BK8_bin_2	0.900687	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
DZD_CM_16_S784-bin_1	0.473708	SGB266	Lactobacillus_crispatus	North_America	W	N
DZD_CM_08_S776-bin_1	1.56702	SGB266	Lactobacillus_crispatus	North_America	W	N
BJ1_bin_3	2.04123	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
BJ1_bin_2	3.10744	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
MG_186304_bin_3	0.924552	SGB266	Lactobacillus_crispatus	North_America	W	P
0421_295_1_1_MRS7_S415-bin_1	1.01459	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
CM_D08_S828-bin_2	0.502299	SGB266	Lactobacillus_crispatus	North_America	W	N
0421_295_1_1_MRS5_S819-bin_2	1.47665	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
MG_1062501369_bin_3	0.580821	SGB266	Lactobacillus_crispatus	North_America	NA	P
MG_185475_bin_12	1.78312	SGB266	Lactobacillus_crispatus	North_America	AA	P
f8_bin_2	3.20933	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
k5_bin_1	0.511931	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
MG_181935_bin_3	2.21335	SGB266	Lactobacillus_crispatus	North_America	AA	P
SRS057807_bin_1	2.84967	SGB266	Lactobacillus_crispatus	North_America	NA	N
MG_256831_bin_2	1.42518	SGB266	Lactobacillus_crispatus	North_America	H	P
SRR6747984_bin_1	4.55159	SGB266	Lactobacillus_crispatus	North_America	W	P
MG_208972_bin_9	1.03986	SGB266	Lactobacillus_crispatus	North_America	AA	P
SRS019600_bin_1	1.79508	SGB266	Lactobacillus_crispatus	North_America	NA	N
SRR5273932_bin_1	1.4871	SGB266	Lactobacillus_crispatus	Italy	W	P
CM_A02_S777-bin_1	0.502299	SGB266	Lactobacillus_crispatus	North_America	W	N
AZ1_bin_10	1.66117	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
0872_642_1_1_MRS5_S773-bin_1	2.77775	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
C0096F9	0.205363	SGB266	Lactobacillus_crispatus	North_America	AA	P
C0176A5	0.4991	SGB266	Lactobacillus_crispatus	North_America	H	P
C0176A1	0.489536	SGB266	Lactobacillus_crispatus	North_America	H	P
C0176A3	0.480022	SGB266	Lactobacillus_crispatus	North_America	H	P
C0176A2	0.489536	SGB266	Lactobacillus_crispatus	North_America	H	P
B2-2_bin_1	0.861543	SGB266	Lactobacillus_crispatus	North_America	AA	M
AP3_bin_3	1.80709	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
MG_1063201329_bin_1	2.69047	SGB266	Lactobacillus_crispatus	North_America	NA	P
MG_263077_bin_1	0.402654	SGB266	Lactobacillus_crispatus	North_America	AA	P
0421_295_1_1_MRS12_S851-bin_1	2.12923	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
0795_578_1_1_MRSI8_S902-bin_1	0.952763	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
DZD_CM_26_S794-bin_2	0.331442	SGB266	Lactobacillus_crispatus	North_America	W	N
Mitchell_12_29_17_E07_S629-bin_2	1.93079	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
CM_D11_S852-bin_1	1.15761	SGB266	Lactobacillus_crispatus	North_America	W	N
DZD_CM_02_S770-bin_1	0.399629	SGB266	Lactobacillus_crispatus	North_America	W	N
C0090E6	0.136596	SGB266	Lactobacillus_crispatus	North_America	AA	P
DZD_CM_05_S773-bin_1	0.708822	SGB266	Lactobacillus_crispatus	North_America	W	N
JKR_P1_07_G01_S679_001-bin_1	0.920555	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
CM_C01_S771-bin_1	0.393593	SGB266	Lactobacillus_crispatus	North_America	W	N
MG_186847_bin_6	2.08145	SGB266	Lactobacillus_crispatus	North_America	H	P
CM_D04_S796-bin_1	0.402654	SGB266	Lactobacillus_crispatus	North_America	W	N
SRR6747948_bin_1	2.83151	SGB266	Lactobacillus_crispatus	North_America	W	P
0795_578_1_1_MRS6_S818-bin_1	0.64892	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
0421_295_1_2_MRS2_S772-bin_1	1.70687	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
C0002A5	0.433199	SGB266	Lactobacillus_crispatus	North_America	W	P
C0002A4	0.436283	SGB266	Lactobacillus_crispatus	North_America	W	P
C0126A3	0.641996	SGB266	Lactobacillus_crispatus	North_America	H	P
C0126A1	0.638544	SGB266	Lactobacillus_crispatus	North_America	H	P
C0126A5	0.641996	SGB266	Lactobacillus_crispatus	North_America	H	P
AF15_bin_1	0.960897	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
AG16_bin_1	1.10007	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
0422_293_1_1_MRS10_S408-bin_1	0.574147	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
CM_G02_S783-bin_1	0.454897	SGB266	Lactobacillus_crispatus	North_America	W	N
CM_H09_S840-bin_1	0.387578	SGB266	Lactobacillus_crispatus	North_America	W	N
SRR6748001_bin_1	4.7688	SGB266	Lactobacillus_crispatus	North_America	W	P
A6_bin_1	1.08702	SGB266	Lactobacillus_crispatus	North_America	W	M
SRS101454_bin_1	2.75126	SGB266	Lactobacillus_crispatus	North_America	NA	N
SRS101454_bin_2	2.04123	SGB266	Lactobacillus_crispatus	North_America	NA	N
DZD_CM_15_S783-bin_1	0.354859	SGB266	Lactobacillus_crispatus	North_America	W	N
SRR6747954_bin_2	1.63866	SGB266	Lactobacillus_crispatus	North_America	H	P
CM_H05_S808-bin_2	0.698112	SGB266	Lactobacillus_crispatus	North_America	W	N
SRR6748177_bin_2	4.288	SGB266	Lactobacillus_crispatus	North_America	W	P
SRR6748177_bin_4	2.86795	SGB266	Lactobacillus_crispatus	North_America	W	P
AZ11_bin_3	1.36002	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
SRS017700_bin_1	3.97669	SGB266	Lactobacillus_crispatus	North_America	NA	N
C0175A4	0.492718	SGB266	Lactobacillus_crispatus	North_America	H	P
C0175A5	0.492718	SGB266	Lactobacillus_crispatus	North_America	H	P
C0175A2	0.486359	SGB266	Lactobacillus_crispatus	North_America	H	P
C0175A1	0.489536	SGB266	Lactobacillus_crispatus	North_America	H	P
0421_295_1_1_MRS10_S843-bin_1	1.03562	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
C0102E6	0.363721	SGB266	Lactobacillus_crispatus	North_America	W	P
Y9_bin_2	0.865422	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
CM_G04_S799-bin_2	1.15761	SGB266	Lactobacillus_crispatus	North_America	W	N
C0090B2	0.108342	SGB266	Lactobacillus_crispatus	North_America	AA	P
k1_bin_2	1.57245	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
FB1_bin_7	0.564181	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
SRS062752_bin_1	5.03867	SGB266	Lactobacillus_crispatus	North_America	NA	N
SRS062752_bin_2	2.63945	SGB266	Lactobacillus_crispatus	North_America	NA	N
B2_bin_1	0.896738	SGB266	Lactobacillus_crispatus	North_America	W	M
F4_1630_1235_1_CBA14_S224-bin_1-SPLIT	1.00623	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
CM_H07_S824-bin_1	0.534606	SGB266	Lactobacillus_crispatus	North_America	W	N
SRS019989_bin_2	2.83151	SGB266	Lactobacillus_crispatus	North_America	NA	N
CM_H04_S800-bin_1	0.584167	SGB266	Lactobacillus_crispatus	North_America	W	N
BH10_bin_1	0.940624	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
AB4_bin_1	3.38037	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
Mitchell_12_29_17_C05_S611-bin_1	1.42009	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
SRR6747952_bin_1	0.694555	SGB266	Lactobacillus_crispatus	North_America	H	P
SRR5273953_bin_2	0.793	SGB266	Lactobacillus_crispatus	Italy	W	P
SRS014465_bin_1	1.37488	SGB266	Lactobacillus_crispatus	North_America	NA	N
MG_223463_bin_4	1.46108	SGB266	Lactobacillus_crispatus	North_America	AA	P
SRS044742_bin_1	2.13613	SGB266	Lactobacillus_crispatus	North_America	NA	N
Mitchell_12_29_17_H07_S632-bin_1	0.430121	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
BI9_bin_1	0.940624	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
BC5_bin_1	0.577481	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
CM_D09_S836-bin_1	0.399629	SGB266	Lactobacillus_crispatus	North_America	W	N
MG_178903_bin_4	0.617965	SGB266	Lactobacillus_crispatus	North_America	W	P
SRS146924_bin_7	2.84057	SGB266	Lactobacillus_crispatus	North_America	NA	N
0421_295_1_2_MRS6_S438-bin_1	1.71844	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
SRS011355_bin_2	1.45076	SGB266	Lactobacillus_crispatus	North_America	NA	N
Mitchell_12_29_17_C04_S603-bin_1	0.785531	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
CM_C04_S795-bin_1	0.393593	SGB266	Lactobacillus_crispatus	North_America	W	N
MG_1061301189_bin_3	3.49268	SGB266	Lactobacillus_crispatus	North_America	NA	P
JKR_P1_15_G02_S687_001-bin_1	0.985499	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
SRS018769_bin_1	1.7359	SGB266	Lactobacillus_crispatus	North_America	NA	N
0421_295_1_1_MRS2_S399-bin_1	0.964976	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
SRS064376_bin_1	3.58575	SGB266	Lactobacillus_crispatus	North_America	NA	N
SRS064376_bin_2	3.69409	SGB266	Lactobacillus_crispatus	North_America	NA	N
DZD_CM_11_S779-bin_1	0.375609	SGB266	Lactobacillus_crispatus	North_America	W	N
C0168C2	0.396608	SGB266	Lactobacillus_crispatus	North_America	AA	P
C0168C1	0.396608	SGB266	Lactobacillus_crispatus	North_America	AA	P
Mitchell_12_29_17_B05_S610-bin_1	0.414809	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
SRR5273991_bin_1	0.524853	SGB266	Lactobacillus_crispatus	Italy	W	P
CM_F08_S830-bin_1	0.505504	SGB266	Lactobacillus_crispatus	North_America	W	N
AP2_bin_1	0.489536	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
C0103D4	0.387578	SGB266	Lactobacillus_crispatus	North_America	AA	P
AG1_bin_5	2.14999	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
C0096D5	0.199971	SGB266	Lactobacillus_crispatus	North_America	AA	P
CM_B03_S786-bin_1	0.524853	SGB266	Lactobacillus_crispatus	North_America	W	N
CM_F02_S782-bin_2	0.597612	SGB266	Lactobacillus_crispatus	North_America	W	N
SRS018769_bin_2	3.51567	SGB266	Lactobacillus_crispatus	North_America	NA	N
Mitchell_12_29_17_A05_S609-bin_1	0.319852	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
C0049A1	0.34604	SGB266	Lactobacillus_crispatus	North_America	H	P
CM_D02_S780-bin_1	0.439372	SGB266	Lactobacillus_crispatus	North_America	W	N
FB13_bin_1	3.13762	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
FB13_bin_2	2.03459	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
CM_B01_S770-bin_1	0.414809	SGB266	Lactobacillus_crispatus	North_America	W	N
C0022A5	0.621379	SGB266	Lactobacillus_crispatus	North_America	H	P
C0022A4	0.641996	SGB266	Lactobacillus_crispatus	North_America	H	P
C0022A3	0.631659	SGB266	Lactobacillus_crispatus	North_America	H	P
C0022A2	0.628226	SGB266	Lactobacillus_crispatus	North_America	H	P
SRS077793_bin_1	3.26168	SGB266	Lactobacillus_crispatus	North_America	NA	N
SRS016559_bin_1	1.02298	SGB266	Lactobacillus_crispatus	North_America	NA	N
0421_295_1_2_MRS9_S796-bin_1	3.26168	SGB266	Lactobacillus_crispatus	South_Africa	Af	N
DZD_CM_21_S789-bin_1	0.655869	SGB266	Lactobacillus_crispatus	North_America	W	N
C0006A5	0.271444	SGB266	Lactobacillus_crispatus	North_America	W	P
C0006A1	0.279888	SGB266	Lactobacillus_crispatus	North_America	W	P
C0006A3	0.274254	SGB266	Lactobacillus_crispatus	North_America	W	P
C0006A2	0.274254	SGB266	Lactobacillus_crispatus	North_America	W	P
C0006A5.dup	0.274254	SGB266	Lactobacillus_crispatus	North_America	W	P
SRR6748210_bin_1	0.755945	SGB266	Lactobacillus_crispatus	North_America	W	P
SRS051505_bin_1	0.888862	SGB266	Lactobacillus_crispatus	North_America	NA	N
SRS015072_bin_3	1.62193	SGB266	Lactobacillus_crispatus	North_America	NA	N
SRR6747957_bin_3	2.78663	SGB266	Lactobacillus_crispatus	North_America	Other	P
SRR6747957_bin_2	4.91	SGB266	Lactobacillus_crispatus	North_America	Other	P
SRR6748175_bin_2	1.24	SGB266	Lactobacillus_crispatus	North_America	W	P
C0051A5	0.480022	SGB266	Lactobacillus_crispatus	North_America	H	P
C0051A4	0.476862	SGB266	Lactobacillus_crispatus	North_America	H	P
C0051A1	0.486359	SGB266	Lactobacillus_crispatus	North_America	H	P
C0171A4	0.631659	SGB266	Lactobacillus_crispatus	North_America	AA	P
DZD_CM_25_S793-bin_3	2.30043	SGB266	Lactobacillus_crispatus	North_America	W	N
SRR6747986_bin_2	5.65317	SGB266	Lactobacillus_crispatus	North_America	W	P
SRR6747986_bin_1	3.53885	SGB266	Lactobacillus_crispatus	North_America	W	P
CM_C10_S843-bin_1	0.399629	SGB266	Lactobacillus_crispatus	North_America	W	N
SRR5273911_bin_2	1.88053	SGB266	Lactobacillus_crispatus	Italy	W	P
SRS056695_bin_2	1.24935	SGB266	Lactobacillus_crispatus	North_America	NA	N
